start_sec;end_sec;speaker;text
208.200;209.080;SPEAKER_03;vecino.
209.080;213.160;SPEAKER_03;De hecho, Nao, es que hablábamos en la pizarra de Quintana en el
213.160;219.320;SPEAKER_03;programa del jueves, que esperamos un clásico más divertido
219.400;222.720;SPEAKER_03;que bueno y con bastantes goles.
222.720;225.400;SPEAKER_03;Luego, claro, esto cambia muy rápido,
225.400;228.040;SPEAKER_03;queda condicionado con cualquier acción.
228.040;230.920;SPEAKER_03;Además, nosotros mucho no sabemos y a lo lo decimos de
230.920;234.400;SPEAKER_03;antemano, pero sí que es verdad que no tengo la sensación de que
234.400;238.440;SPEAKER_03;ninguno sea capaz de anular por completo al otro.
238.440;240.400;SPEAKER_01;Un poco como la final de copa, no?
240.400;241.720;SPEAKER_03;Sí, yo creo que ese lío...
241.720;243.480;SPEAKER_03;Pero eso fue inesperado.
243.480;245.920;SPEAKER_03;En ese momento, yo creo que todos dábamos claramente
245.920;247.080;SPEAKER_03;favorito al Fútbol Club de Arzoná,
247.120;249.920;SPEAKER_03;pero el Madrid ya llegaba hecho unos zorros.
249.920;255.800;SPEAKER_02;E incluso por momentos parecido al clásico de Liga, no?
255.800;257.400;SPEAKER_02;El primero.
257.400;261.880;SPEAKER_02;No, no, el de Montjuic, el de la segunda vuelta.
261.880;264.520;SPEAKER_02;Es que tengo la sensación de que ambos se van a dejar muchas
264.520;266.840;SPEAKER_02;puertas abiertas por los virtudes y efectos que tienen,
266.840;269.360;SPEAKER_02;pero bueno, es que va a servir el clásico para medirlos.
269.360;272.000;SPEAKER_02;Yo creo que con lo de antes resulta un poco complicado y
272.000;273.880;SPEAKER_02;por eso tiene tanto atractivo el partido.
273.960;277.640;SPEAKER_03;De hecho, la segunda cuestión sobre el clásico que tenemos de
277.640;281.040;SPEAKER_03;Citizen of World, ¿vale?
281.040;283.880;SPEAKER_03;Habla sobre la trascendencia del clásico.
283.880;284.840;SPEAKER_03;Ivano del Mundo.
284.840;289.320;SPEAKER_03;Que esto es algo que igual podemos debatir el lunes cuando
289.320;291.880;SPEAKER_03;analizamos el partido o en el próximo Q&A,
291.880;295.160;SPEAKER_03;pero que creo que ya tiene también impacto en la previa.
295.160;298.920;SPEAKER_03;Es decir, según lo que cada equipo,
298.920;300.760;SPEAKER_03;cada entorno crea que se juega en el clásico,
300.760;303.400;SPEAKER_03;también puede quedar condicionado como salen los
303.400;306.120;SPEAKER_03;equipos, cómo reaccionan a por qué van.
306.120;310.440;SPEAKER_03;Digo esto porque Citizen of World pregunta,
310.440;312.920;SPEAKER_03;siendo conscientes de que es octubre,
312.920;315.360;SPEAKER_03;¿qué equipo creéis que se juega más en este clásico?
315.360;316.640;SPEAKER_03;¿El Madrid o el Barça?
316.640;318.960;SPEAKER_03;¿Por qué?
318.960;321.080;SPEAKER_00;Yo creo que el Madrid, ¿no?
321.080;322.320;SPEAKER_03;¿Por qué?
322.320;324.800;SPEAKER_00;Porque el Madrid viene de un batacazo en partido grande
324.800;325.600;SPEAKER_00;importante.
325.600;328.640;SPEAKER_00;Xavi Alonso también lo tuvo en el Mundial de Clubes contra el
328.640;329.560;SPEAKER_00;Paris Saint-Germain.
329.600;332.560;SPEAKER_00;Creo que es obviamente el que está más necesitado de,
332.560;333.440;SPEAKER_00;¿cómo decirlo?
333.440;333.760;SPEAKER_00;Crédito.
333.760;337.560;SPEAKER_00;No de tocar metal, pero sí de crédito, de adquirir alegrías,
337.560;339.360;SPEAKER_00;de que el equipo pueda ganar a un rival directo,
339.360;341.720;SPEAKER_00;como es en este caso el Fútbol Club Barcelona,
341.720;345.800;SPEAKER_00;más teniendo en cuenta lo que pasó la temporada pasada.
345.800;348.200;SPEAKER_00;Así que me parece que el que más tiene que ganar y el que más
348.200;349.920;SPEAKER_00;tiene que perder también es el Madrid.
349.920;351.200;SPEAKER_02;A ver, ¿están de acuerdo con alguien?
351.200;352.040;SPEAKER_02;Sí que ha perdido, ¿eh?
352.040;354.840;SPEAKER_02;O sea, quiero decir, creo que es bastante obvio.
354.840;356.720;SPEAKER_02;O sea, el Barça es un proyecto más largo que,
356.720;358.680;SPEAKER_02;además viene una muy buena temporada,
358.680;361.920;SPEAKER_02;tiene más crédito, no se ha pegado ningún trastazo como el
361.920;363.880;SPEAKER_02;del derbi que sí que se ha pegado el Real Madrid.
363.880;365.040;SPEAKER_02;Yo ahí lo veo.
365.040;367.360;SPEAKER_03;Pero yo también lo veo claro.
367.360;370.040;SPEAKER_03;Para mí Madrid tiene más que ganar y más que perder.
370.040;372.120;SPEAKER_03;Es un arma de doble filo que creo que puede llegar a
372.120;373.200;SPEAKER_03;condicionar el partido.
373.200;376.360;SPEAKER_03;Pero al mismo tiempo, Nau, también es cierto que segundo
376.360;381.000;SPEAKER_03;año proyecto de Flick, un Barça que no está jugando como el año
381.000;383.800;SPEAKER_03;pasado y del que hemos hablado siempre en las buenas y en las
383.800;387.400;SPEAKER_03;malas, que tiene que jugar al 100% porque si no es un modelo de
387.480;392.800;SPEAKER_03;juego tan riesgoso de base que empieza a hacer aguas y claro,
392.800;398.200;SPEAKER_03;podría ser una derrota dura según como sea el partido y
398.200;400.840;SPEAKER_03;empezar a perder distancia en liga.
400.840;405.480;SPEAKER_03;Nada preocupante, creo serían cinco puntos.
405.480;408.560;SPEAKER_03;Nada preocupante, pero como que podría marcar un punto de
408.560;412.000;SPEAKER_03;inflexión en la relación Madrid-Barça y en el estado
412.000;415.800;SPEAKER_03;anímico del Barça, porque creo que no hay ninguna crisis.
416.760;420.600;SPEAKER_03;En Barcelona no se ha declarado el estado de crisis ni de
420.600;424.280;SPEAKER_03;emergencia ni nada parecido, pero creo que cayendo en el
424.280;427.880;SPEAKER_03;Bernabéu algo parecido a eso sí que podría ser.
431.040;432.400;SPEAKER_02;No lo ves.
432.400;433.800;SPEAKER_02;No, no lo veo.
433.800;436.440;SPEAKER_02;O sea, quiere decir, por supuesto que te pintes la cara en un
436.440;441.240;SPEAKER_02;clásico, hombre, es complicado, pero de entrada, con resultados
441.240;445.520;SPEAKER_02;normales, mundanos, yo creo que se juega mucho más en Madrid.
445.560;447.760;SPEAKER_01;Estando de acuerdo que se juega más en Madrid, estoy de acuerdo
447.760;450.800;SPEAKER_01;con lo que estáis diciendo los tres, sí creo que es un
450.800;453.800;SPEAKER_01;partido importante para el Barça por las dudas que trae,
453.800;456.200;SPEAKER_01;porque todos visualizamos que si el Madrid gana el clásico lo
456.200;458.280;SPEAKER_01;va a hacer de una manera muy concreta, lo va a hacer poniendo
458.280;461.040;SPEAKER_01;a correr a Mbappé a la espalda de la defensa y de esos problemas
461.040;462.320;SPEAKER_01;en el fuera de juego.
462.320;464.760;SPEAKER_01;Y si el Madrid hace daño por ahí, cuidado porque igual
464.760;468.280;SPEAKER_01;empieza a generar ciertas dudas y le obliga a Hansi Plik a tomar
468.280;471.640;SPEAKER_01;ciertas decisiones que hasta ahora nos parecían difíciles
471.640;472.240;SPEAKER_03;que llegase.
472.240;474.520;SPEAKER_03;Tú dices, Adri, que sería no una derrota de equipo,
474.520;476.720;SPEAKER_03;sino una derrota de estilo y de modelo.
477.400;480.720;SPEAKER_01;Claro, igual eso empieza a sembrar ciertas dudas y empieza
480.720;483.640;SPEAKER_01;a provocar o obligar a Hansi Plik a tomar ciertas decisiones.
483.640;486.040;SPEAKER_01;Si no consigue volver a convencer a los jugadores de ataque
486.040;488.880;SPEAKER_01;de que presionen, igual tiene que darle una vuelta al estilo,
488.880;492.720;SPEAKER_01;una vuelta al modelo, porque creo que el Madrid, lo hemos
492.720;495.400;SPEAKER_01;analizado con las claves del clásico, creo que el Madrid sí
495.400;498.400;SPEAKER_01;está fino en ese último pase para poner a correr a Mbappé
498.840;501.240;SPEAKER_01;o hacerle mucho daño al Barça, tal y como viene defendiendo
501.240;501.960;SPEAKER_01;el Barça.
502.000;505.680;SPEAKER_00;Además, con una situación que hay que tener en cuenta,
505.680;510.320;SPEAKER_00;que es que yo creo que ninguna pareja de centrales le termina
510.320;513.200;SPEAKER_00;de convencer a Fliko, por lo menos a mí es la sensación que me da.
513.200;516.440;SPEAKER_00;Porque creo que no se acaba de creer el cuarcieric para partidos
516.440;517.280;SPEAKER_00;grandes.
517.280;518.120;SPEAKER_00;¿Tú crees que no?
518.120;518.720;SPEAKER_00;Tú crees que no.
518.720;520.400;SPEAKER_01;A cambiar incluso el perfil.
520.400;522.520;SPEAKER_00;De hecho, te digo una cosa.
522.520;526.280;SPEAKER_00;Lo que cuentan en Cataluña ahora o lo que contaban en la
526.280;528.760;SPEAKER_00;prensa catalana en las últimas horas es que Araujo va a ser
528.760;530.280;SPEAKER_00;titular.
530.280;532.280;SPEAKER_00;A partir de ahí ya es...
533.640;534.320;SPEAKER_00;Claro.
534.320;535.320;SPEAKER_00;No lo veo.
536.640;541.000;SPEAKER_00;Yo le vería sentido si Cundé fuese suplente.
542.120;542.840;SPEAKER_03;O sea, en derecha.
545.000;546.240;SPEAKER_00;¿Viendo como está el delantero?
549.240;551.720;SPEAKER_00;No está el balón para defensa del Madrid como para defender
551.720;552.720;SPEAKER_00;a Araujo.
554.960;559.440;SPEAKER_00;Pero no sé, sinceramente, yo creo que no se termina de creer a
559.440;560.440;SPEAKER_00;ninguna de las que ha visto.
560.440;563.240;SPEAKER_00;O sea, que Cuarci es el futbolista que le va a dar la
563.240;565.360;SPEAKER_00;salida, que es el que tiene que ahora dar ese paso hacia
565.360;566.320;SPEAKER_00;adelante.
566.320;569.720;SPEAKER_00;Pero ni Érica ha terminado de derribar la puerta como sí que lo
569.720;572.400;SPEAKER_00;hizo en momentos la temporada pasada que le vimos jugar muy
572.400;573.680;SPEAKER_00;bien incluso de lateral.
573.680;575.520;SPEAKER_00;No sé, a mí me da esa sensación.
575.520;578.440;SPEAKER_03;Yo tengo la sensación juntando un poco todo,
578.440;580.480;SPEAKER_03;tanto lo de la primera cuestión como lo de la segunda.
580.480;583.200;SPEAKER_03;Mañana ya analizaremos las grandes claves del clásico en un
583.200;584.120;SPEAKER_03;vídeo.
584.120;586.880;SPEAKER_03;Estrenamos Formatin y estrenamos Socio.
586.920;589.640;SPEAKER_03;Socio, esto es muy de los clubes.
589.640;591.560;SPEAKER_03;Socio tecnológico estrenamos.
591.560;592.080;SPEAKER_03;Vale.
592.080;593.240;SPEAKER_00;Socio.
593.240;595.120;SPEAKER_03;Socio.
595.120;601.240;SPEAKER_03;Decía que mis sensaciones que a ver, no, no, no, es un clásico.
601.240;603.560;SPEAKER_03;Pero firmarían un empate.
603.560;607.680;SPEAKER_03;Creo que el empate podría ser leído de forma positiva por los
607.680;608.320;SPEAKER_03;dos.
608.320;611.600;SPEAKER_03;Barça llega con bajas, un poquito de dudas.
611.600;613.760;SPEAKER_03;Venga, no me gana el Real Madrid.
613.760;615.800;SPEAKER_03;Real Madrid dice bueno, sí, tal, no sé qué,
615.800;620.440;SPEAKER_03;pero gano tiempo y ya por fin compito un partido ante un
620.440;621.280;SPEAKER_03;rival.
621.280;624.120;SPEAKER_03;Pues eso, absolutamente directo.
624.120;625.480;SPEAKER_03;Creo que tendría su aquel.
625.480;627.080;SPEAKER_03;Cada uno sacaría sus lecturas.
627.080;628.840;SPEAKER_03;Cada uno diría que ha ganado el suyo.
628.840;632.200;SPEAKER_03;Pero bote pronto, no me parecería algo negativo.
632.200;634.880;SPEAKER_01;Que también te digo, de la misma forma que decía,
634.880;638.600;SPEAKER_01;si el Madrid gana masacrando esa línea delantada,
638.600;640.040;SPEAKER_01;el Barça puede dudar.
640.040;643.400;SPEAKER_01;Si el Barça vuelve a controlar esa línea delantada en un
643.440;645.600;SPEAKER_01;clásico ante Mbappé, todo lo contrario.
645.600;648.120;SPEAKER_01;Evidentemente los atribas se podrán otra vez acurrar,
648.120;650.000;SPEAKER_01;tirar otra vez bien el fuera de juego, etc.
650.000;650.680;SPEAKER_01;Y podría ser.
650.680;652.360;SPEAKER_01;Marcan puntos de inflexión.
652.360;654.640;SPEAKER_03;Y decíamos derrota de estilo que podría ser del Barça,
654.640;656.680;SPEAKER_03;podría ser también derrota de proyecto del Real Madrid,
656.680;659.720;SPEAKER_03;porque a cambio de entrenador, a cambio de temporada dices bueno,
659.720;662.480;SPEAKER_03;qué pasa aquí, qué pasa aquí de un año para otro.
662.480;666.640;SPEAKER_03;Bueno, ya decimos, mañana videazo a partir de las 9 y media,
666.640;668.400;SPEAKER_03;dadle cariño.
668.400;672.000;SPEAKER_03;Tercera cuestión, gonf310.
672.000;672.600;SPEAKER_03;Gonf.
672.600;675.040;SPEAKER_03;¿Qué opinión tenéis del Multi Champions?
675.040;676.800;SPEAKER_03;¿Es el TikTok del fútbol?
676.800;679.200;SPEAKER_03;¿Sirve para tener acceso rápido a todos los partidos?
679.200;680.840;SPEAKER_03;¿Lo consumís?
680.840;682.760;SPEAKER_01;Sí.
682.760;683.360;SPEAKER_01;Yo sí.
683.360;683.880;SPEAKER_03;Muy fan.
683.880;686.520;SPEAKER_01;Yo sí lo pongo siempre.
686.520;687.280;SPEAKER_01;Me encanta.
687.280;687.880;SPEAKER_01;Me gusta mucho.
687.880;688.680;SPEAKER_03;Es verdad.
688.680;690.720;SPEAKER_03;Como trabajamos lo tenemos de fondo.
690.720;691.760;SPEAKER_01;Claro, justo.
691.760;692.440;SPEAKER_01;Justo.
692.440;695.080;SPEAKER_01;Lo utilizo sobre todo para tenerlo de fondo como apoyo,
695.080;697.720;SPEAKER_01;para ir siguiendo partidos que en directo no puedo ver,
697.720;700.000;SPEAKER_01;porque generalmente nos centramos en uno.
700.000;701.520;SPEAKER_01;Vemos otro después en diferido.
701.520;702.040;SPEAKER_01;Y nada más.
702.080;702.560;SPEAKER_01;Está bien.
702.560;705.320;SPEAKER_01;Es interesante, claro, seguir el resto de partidos.
705.320;706.400;SPEAKER_01;Pero sí me gusta mucho.
706.400;711.280;SPEAKER_01;Y la pareja Jaume Fermin me parece muy, muy, muy top.
711.280;714.880;SPEAKER_00;Yo, mira, este año no lo he visto todavía.
714.880;717.680;SPEAKER_00;Porque si no recuerdo mal.
717.680;720.960;SPEAKER_00;Bueno, primero, en el trayecto que hay que hacer para llegar
720.960;723.840;SPEAKER_00;a la pizarra, aprovecho para verme los highlights.
723.840;724.840;SPEAKER_00;Ya empezó.
724.840;728.120;SPEAKER_00;Claro, si ya he visto los goles.
728.120;729.280;SPEAKER_01;Claro, spoiler, ¿no?
729.280;730.120;SPEAKER_01;Claro, ya.
730.120;731.240;SPEAKER_01;Entonces, ese tramo.
731.280;736.200;SPEAKER_03;Ponerte el multichampions en diferido es un poquito...
736.200;737.760;SPEAKER_03;No, en diferido no.
737.760;740.760;SPEAKER_02;No, no, si le hiciera Pixar el multichampions,
740.760;741.760;SPEAKER_02;seguro que se lo vería.
744.080;745.080;SPEAKER_00;Claro, eh.
745.080;746.480;SPEAKER_00;Ahí con dibujos animados.
746.480;749.120;SPEAKER_00;No, pero he de decir que yo no lo veo por eso,
749.120;750.200;SPEAKER_00;porque luego me veo tal.
750.200;751.200;SPEAKER_00;Pero sí que lo...
751.200;753.200;SPEAKER_00;O sea, por ejemplo, de los jueves,
753.200;755.800;SPEAKER_00;de hecho, hay veces que me cuesta hasta enterarme.
755.800;758.080;SPEAKER_00;Es decir, ahora he mirado un momento el móvil,
758.080;759.400;SPEAKER_00;porque me ha escrito no sé quién,
759.400;761.040;SPEAKER_00;y de repente estamos en...
761.040;765.440;SPEAKER_03;Es que yo creo que es un formato que a nosotros nos ayuda
765.440;768.960;SPEAKER_03;como herramienta de apoyo y que creo que también se puede disfrutar
768.960;770.400;SPEAKER_03;si tu equipo, imagínate, no juega.
770.400;772.400;SPEAKER_03;Sí, mi padre lo ve siempre.
772.400;774.120;SPEAKER_03;Claro, me parece top.
775.360;777.600;SPEAKER_03;Nosotros, o al menos yo lo disfruto más los jueves.
777.600;779.960;SPEAKER_03;Los jueves es que primero que es un formato muy multi,
779.960;784.680;SPEAKER_03;muy multi, creo que incluso te permite descubrir pequeñas
784.680;787.360;SPEAKER_03;historias en su dosis suficiente, ¿no?
788.040;790.520;SPEAKER_03;Porque igual una historia...
790.520;793.640;SPEAKER_03;No sé, la de Pululu pudo estar bien,
793.640;796.400;SPEAKER_03;pero luego hay microhistorias que no te dan más que dos minutos,
796.400;799.680;SPEAKER_03;que no te interesan más que dos minutos.
799.680;801.200;SPEAKER_03;Y eso puede estar guay.
801.200;803.440;SPEAKER_03;Entiendo lo de TikTok del fútbol,
803.440;805.000;SPEAKER_03;pero es que tampoco... Es un poco peyorativo, ¿no?
805.000;807.320;SPEAKER_02;Sí, pero tampoco está mal TikTok, ¿no?
807.320;809.800;SPEAKER_02;O sea, yo creo que puede ser complementario.
809.800;811.160;SPEAKER_03;No sé, o sea, yo...
813.080;816.960;SPEAKER_03;Lo he tomado como una crítica a que la gente solo quiero ver goles
817.000;820.760;SPEAKER_02;y tiene poco tiempo de atención.
820.760;822.360;SPEAKER_02;Dopamina.
823.040;825.400;SPEAKER_02;Pero no lo veo así. Es que quiero decir...
825.400;827.680;SPEAKER_01;Es que te da tiempo a contar muchas cosas diferentes.
827.680;830.640;SPEAKER_02;Y bueno, sobre todo el formato vale,
830.640;833.040;SPEAKER_02;porque hay dos tíos tan preparados como Javier y Goyama...
833.040;834.040;SPEAKER_02;Claro.
834.040;835.640;SPEAKER_02;Sin él, a mí no tenía sentido.
835.640;838.520;SPEAKER_02;Que les ponen la imagen y ya cambian el chip
838.520;841.360;SPEAKER_02;y ya saben situarse en qué partido están y por dónde tienen que tirar.
841.360;845.680;SPEAKER_00;Yo igual esto es la historia de viejo Cebolleta,
846.080;847.960;SPEAKER_00;pero vosotros acordáis,
847.960;851.560;SPEAKER_00;cuando te comprabas un partido en el Pay Per View antiguo,
851.560;855.640;SPEAKER_00;tenías la opción de que, creo que era por un euro más o por un peli más,
855.640;858.320;SPEAKER_00;te daban el multi de las cinco de la tarde de la Liga.
858.320;860.160;SPEAKER_00;Ah, eso me acuerdo.
860.160;861.640;SPEAKER_00;Sí, y bueno, ahí...
861.640;865.840;SPEAKER_03;Acuerdo que te ponían el marcador, o sea, había gol en la esquina.
865.840;870.280;SPEAKER_00;Sí, eso en la esquina, sí, pero habitualmente se podía comprar...
870.280;873.200;SPEAKER_00;Había como una opción que decía, bueno, pues tal y el multi.
873.240;875.720;SPEAKER_00;Entonces, tú te ponías el multi y eso era la leche.
875.720;879.440;SPEAKER_00;Ahora que es verdad, que no recuerdo si lo que hacían era...
879.440;881.680;SPEAKER_00;O sea, no había un conductor como tal,
881.680;883.680;SPEAKER_00;te conectaban con el partido de Sevilla,
883.680;886.640;SPEAKER_00;te conectaban con el partido de Recre o lo que fuera
886.640;888.320;SPEAKER_00;y a tomar por saco.
888.320;890.800;SPEAKER_00;Pero sí que es verdad que, por ejemplo, en Alemania,
890.800;893.080;SPEAKER_00;el formato Conference es muy famoso.
893.080;894.080;SPEAKER_00;Sí.
894.080;897.720;SPEAKER_02;De hecho, en Alemania, por salir un poco del multi de aquí,
897.720;901.040;SPEAKER_02;que al final, Jaume y Fermín también son muy buenos amigos,
902.000;906.120;SPEAKER_02;veáis que el lado más objetivo posible es que en Alemania
906.120;908.840;SPEAKER_02;te ponen cinco partidos a la vez, que igual ninguno de los cinco
908.840;911.440;SPEAKER_02;te llama especialmente la atención, pero los cinco del tirón
911.440;914.880;SPEAKER_02;sí que te llama bastante más, que es un poco lo que pasa con el de los jueves.
914.880;916.240;SPEAKER_03;Es que ese es el punto.
916.240;920.160;SPEAKER_03;Yo creo que, hombre, creo que también lo tira un poco
920.160;924.640;SPEAKER_03;por el análisis sofascore, es decir, ver el multi y analizar cosas
924.640;927.640;SPEAKER_03;sin ver el partido, pues es paja, no te sirve de nada.
927.640;930.960;SPEAKER_03;Nosotros no sirve para ver los goles, por estar enterados.
931.000;933.640;SPEAKER_03;Pero esto al final es como lo del bar, o sea, que no es culpa de la herramienta.
933.640;935.400;SPEAKER_02;Claro, exactamente.
935.400;938.480;SPEAKER_03;Pero la herramienta es atractiva, creo que está bien presentada.
938.480;941.840;SPEAKER_03;Nosotros al menos la consumimos, insistimos, más como aficionados
941.840;946.040;SPEAKER_03;que otra cosa o como apoyo, pero hay que entender, yo lo digo siempre,
946.040;951.440;SPEAKER_03;que el fútbol como tal está muy bien, pero que no es tan guay
951.440;954.080;SPEAKER_03;ni tan emocionante como algunos planes alternativos.
954.080;957.600;SPEAKER_03;Nosotros vemos a nuestros equipos porque somos parte de ellos
957.640;961.400;SPEAKER_03;y los vemos juguen mejor o peor con unos jugadores o con otros.
962.120;965.440;SPEAKER_03;La famosa canción de bueno, la de los mercenarios se tienen que acabar
965.440;968.160;SPEAKER_03;de pasan los años, pasan los jugadores.
968.160;969.640;SPEAKER_03;Un poco ese es el enfoque.
969.640;975.200;SPEAKER_03;Pero claro, luego otros equipos, pues igual un Bayer City es espectacular
975.200;978.640;SPEAKER_03;y si están jugando cosas que esto me parece una cosa importante,
978.640;982.400;SPEAKER_03;si es un mata mata para adelante, porque eso es emocionante.
982.400;985.760;SPEAKER_03;Eso es, pues eso, el miedo a caer,
986.480;990.320;SPEAKER_03;la historia que está en juego, pero en fase de liguilla y demás,
990.320;994.720;SPEAKER_03;sin cosas trascendentales en juego y que no te interesan ni te llaman demasiado.
994.720;998.920;SPEAKER_03;Esto es un contenido que te atrapa, pero para mí esta espectacular.
998.920;1000.920;SPEAKER_01;Ahora que decía Alex lo del Pay Per View,
1000.920;1005.920;SPEAKER_01;¿os acordáis de cuando seguías los resultados en el teletexto?
1005.920;1011.320;SPEAKER_01;El resultado del equipo parpadeaba, efectivamente, parpadeaba.
1011.320;1013.200;SPEAKER_01;Es así que era una buena sensación.
1013.240;1019.400;SPEAKER_03;Yo me acuerdo que era encender y apagar la tele
1019.400;1021.960;SPEAKER_03;para ver si de repente se actualizaba.
1021.960;1022.960;SPEAKER_03;Se actualizaba, ¿no?
1022.960;1028.000;SPEAKER_00;Bueno, y en el Plus codificado, yo me acuerdo que estabas ahí y decías,
1028.000;1031.320;SPEAKER_00;¡hosta! Se han olvidado de codificar el partido.
1031.320;1033.800;SPEAKER_00;De repente, Traska, te quedas sin ver la Champions.
1033.800;1036.760;SPEAKER_03;Y con los partidos también, Alex, con los partidos también.
1036.760;1038.800;SPEAKER_03;Bueno, cuarta cuestión.
1038.840;1041.560;SPEAKER_02;¿Molaría así como...?
1041.560;1042.760;SPEAKER_02;A ver, no me va a pasar.
1042.760;1043.360;SPEAKER_02;¡Cuidado!
1043.360;1044.360;SPEAKER_02;Yo lo hacía con un peine.
1044.360;1046.560;SPEAKER_03;A ver si se ve algo.
1046.560;1048.960;SPEAKER_00;La verdad es que eso es increíble.
1049.960;1052.080;SPEAKER_00;¿Te imaginas cómo estaban los chavales antes?
