start_sec;end_sec;speaker;text
416.800;421.800;NAHUEL;en poder estar a nivel de gasto de los más grandes en Alemania. No podía hacerlo nada más subir a
421.800;429.360;NAHUEL;un desliga. Luego lo que hace Alemania es con cada club hacer una auditoría todas las temporadas y
429.360;435.840;NAHUEL;decide si le entrega la licencia o no, que fue noticia porque con el Schalke 04 hubo alguna
435.840;441.080;NAHUEL;temporada donde en segunda división estaba complicado. Bueno vamos a ver qué impacto tiene,
441.080;447.800;MIGUEL;pero sí que es verdad que se han flexibilizado ciertas normas en ese sentido y que creo que puede
447.800;452.280;MIGUEL;ayudar al fútbol español a que en el mercado de fichajes oye se maneje de una mejor manera.
452.280;459.600;MIGUEL;Fran J. Benitez 10 pregunta a Les De Llano por la posición que debe priorizar el Sevilla en
459.600;466.080;MIGUEL;este mercado y aclara, si no lo teníamos claro nosotros, estamos flojos en todas. Hay que tener
466.080;469.480;MIGUEL;en cuenta que está a puntito de llegar cordón. Nosotros estamos hablando de esto el miércoles
469.480;474.320;MIGUEL;4 de junio 12 y cuarto, ya se ha anunciado la marcha de Víctor Horta. No sabemos exactamente
474.320;481.160;MIGUEL;qué va a pasar con el entrenador, pero llegue cordón o no, llegue algo así o no,
481.160;487.200;MIGUEL;llegue quien llegue. Alex, la plantilla es muy justita. La plantilla es justita. Obviamente yo
487.200;493.680;ALEX;creo que a la gente el cuerpo le pedirá gol, le pedirá un tipo que yo se las tire y las marque.
493.680;498.720;ALEX;Que me parece que Sol Sevilla no lo ha tenido esta temporada, ha tenido Luque Bakio, pero al margen
498.720;503.400;ALEX;de eso, que habrá que ver si se termina quedando o no, que termina corriendo con su situación.
504.600;512.720;ALEX;A mí si el entrenador es un estilo Imanol, pongamos que no es Imanol, pero se busca de ese estilo. A
512.720;517.800;ALEX;mí ese equipo me parece que le falta un centro van pista de juego, o sea un pivote, pero aquí
517.800;523.600;ALEX;a Lima. Yo te diría que esas son las que yo veo que podrían preocupar un poquito más. También entiendo
523.600;528.680;ALEX;que se irá a Bade o que tiene muchas posibilidades de irse y ahí ya necesitas un central. Yo creo
528.680;534.080;ALEX;que es un equipo que necesita muchísimas, pero yo te diría que para mí la prioridad sería en esas tres.
534.080;541.440;NAHUEL;Yo te acuerdo con eso. Todas, todas, todas no hay que reforzar. Extremos no.
542.760;551.000;NAHUEL;A mí la defensa me gusta. Bueno, dentro del contexto. Hay que ver qué pasa con Kike Salas,
551.000;557.520;MIGUEL;hay que ver qué pasa con Loic y Bade, pero sí que es verdad que el tema del 9 me parece prioritario.
557.520;562.360;MIGUEL;Es verdad que venimos de ver a Imanol Aguacil en la Real Sociedad no potenciar a los 9, pero no sabemos
562.360;568.280;MIGUEL;qué es Imanol Aguacil fuera de la Real Sociedad. A mí lo del 9 me parece prioritario incluso por
568.280;575.000;MIGUEL;encima del centro van pista. Yo creo que Agumé ha hecho un buen final de temporada y a mí es un
575.000;579.920;MIGUEL;jugador que creo que hay que mantenerlo, que creo que está bien, pero hay que acompañarlo de un
579.920;583.720;MIGUEL;jugador con buen pie. Esas serían las dos prioridades básicas, pero si tengo que poner,
583.920;590.800;MIGUEL;si tengo 10 millones por hacerlo muy simplón. Adri, pongo 7 en el delantero y 3 en el centro
590.800;596.440;MIGUEL;campista porque además el delantero va a ser más caro que el centro campista aunque tenga un nivel
596.440;601.800;ADRIAN;más o menos parecido. Sí, es verdad que con Imanol hemos visto la doble punta, pero a mí me gustaría
601.800;607.600;ADRIAN;ver una inversión de un 9 que pueda jugar con Isaac Romero para así, oye, igual matas dos pájaros
607.600;612.680;ADRIAN;un tiro. Tienes un delantero que te haga los goles y un futbolista que potencia a su vez a Isaac Romero
612.680;617.800;MIGUEL;como hacía en el sirio. Lo vimos alguna vez con Sorro C. Isaac, yo recuerdo un día en el
617.800;625.160;MIGUEL;metropolitano de Sorro C. Isaac, pero vamos, contadas ocasiones. Sí, a ver, yo, esto lo hemos hablado ya
625.160;629.600;ADRIAN;cuando estaba un Víctor Horta en el Cargua, a Sevilla le va a tocar ser muy creativo en el
629.600;636.280;ADRIAN;mercado de fichajes, igual sería buena idea, seguro que lo estudiara Cordón, buscar sesiones
636.280;641.880;ADRIAN;tipo Fabio Silvano en Deportivo a las Palmas. Es decir, yo voy a intentar pescar en futbolistas
641.880;645.720;ADRIAN;que estén un poquito venidos a menos o jugadores jóvenes que traten de encontrar la oportunidad
645.720;652.840;ADRIAN;buscar ese tipo de operaciones a las que sí puede acceder el Sevilla y no compras. Y a Core Adams
652.840;662.760;ALEX;no nos tiene que demostrar más, no? Es que ha jugado a poco. Cuatro partidos, no? Hay que decir que Horta intentó esa
662.760;669.320;NAHUEL;vía la que comenta. Has usado la pregunta pero tenías la respuesta preparada. Ha apuntado a Adri la vía de
669.320;673.760;MIGUEL;la cesión de esos jugadores talentosos que además el Sevilla tiene mucho mercado, mucho más que la
673.760;679.560;MIGUEL;mayoría de equipos que suelen pedir sesiones. Realmente lo intentó con Aníbal Meirri, salió muy mal
679.560;688.680;NAHUEL;desde la primera semana y Loconga... Con Marco, con Beliz, uno del español de esta temporada.
688.680;694.440;MIGUEL;A mí me ha parecido que no ha funcionado ninguno, salvo a Goume que creo que empieza cedido y luego
694.440;702.320;MIGUEL;termina fichado pero es verdad, Nau, que es un tipo de refuerzo que necesita sobre todo en términos de
702.320;708.560;MIGUEL;calidad neta, ¿sabes? Porque a lo que menos acceso va a tener el Sevilla ahora mismo es a calidad neta
708.560;712.600;MIGUEL;pura y dura salvo que haya oportunidades de mercado como el de Vargas que a mí me parece que es un
712.600;719.880;MIGUEL;fichaje de momento y que salió muy bien. A ver, el tema con ese tipo de cesiones es que si yo soy el
719.880;725.120;NAHUEL;Manchester United, soy el Chelsea, soy el Tottenham, soy el PSG, igual quiero mandar a
725.120;731.600;NAHUEL;jugar a un entorno más tranquilo, a un perfil más girona por ejemplo o en otro nivel lo que hace el
731.600;737.520;NAHUEL;Mirandes en segunda división que no meternos en Sevilla, es que en Sevilla ya con el horno que no está
737.520;744.520;NAHUEL;para bollos pues Meirri a los 20 minutos aterrizando en Sevilla ya estaba con la cruz puesta, es que no
744.520;750.040;NAHUEL;tiene tiempo de crecer entonces yo creo que eso es complicado, el Sevilla ya lo está haciendo,
750.040;755.560;NAHUEL;pues eso, ha fichado del United, ha fichado del Tottenham, ha fichado del Arsenal, ya se está
755.560;760.040;NAHUEL;moviendo en ese sentido, fichó del Inter en el caso de Agumé pero la mayoría de ese tipo de
760.040;764.080;NAHUEL;apuestas no la han salido porque al final son jugadores que están por hacer y lo que te pide
764.080;769.080;NAHUEL;la situación es un jugador un poquito más resolutivo, un poquito más hecho a veces. Lo intentó con
769.080;777.040;MIGUEL;Aledio Comadri también. Sí, pero bueno, complicado, complicado, igual es un triple que había que
777.040;785.800;MIGUEL;tirar pero es un triple que no ha entrado, la pizarra de Bo, ¿vale? Bo, de Bo. Bo, Bo, Bo, Bo,
785.800;791.720;NAHUEL;¿os acordáis de ese dibujo? Bo, Bo, por el poder del cabello nasal. Claro, claro, claro, que tiraba con los pelos de la nariz.
791.720;799.960;MIGUEL;No, no, no, no lo vi, no lo vi. Mercado Villarreal, Mercado Villarreal, Alex, tenéis que elegir,
799.960;804.040;MIGUEL;vale, es una especie de papá-mamá pero en este caso con desarrollo de mercados fichajes,
804.040;811.000;MIGUEL;tenéis que elegir entre fichar a un central por si se va a Foyx el año que viene buscando el futuro
811.000;816.160;MIGUEL;de la posición o un medio centro para buscar el nuevo medio centro posicional para cubrir ya la
816.160;823.320;MIGUEL;futura marcha de Dani Parejo. ¿Por dónde lo tirarías tú, Alex? Yo por el medio centro,
823.320;830.040;ALEX;creo que el tema del central se puede solucionar más con lo que hay, más la cantera, pero el
830.040;835.680;ALEX;medio centro sí que veo que la figura de Parejo probablemente sea más difícil de llenar con
835.680;841.800;ALEX;alguien que ya esté en plantilla o con alguien de la casa. Yo tiraría por el medio centro. Yo creo
842.480;847.240;ADRIAN;que también. Yo creo que también tiraría por el medio centro, que no tiene que ser un medio centro
847.240;851.840;ADRIAN;único que juegue por delante de la defensa, porque sabemos que Marcelino habitualmente juega con el
851.840;855.680;ADRIAN;4-4-2 y tiene que ser una pieza que encaje en el doble pivote, así que yo buscaría un centro
855.680;861.880;ADRIAN;campista que tenga criterio con balón y que pueda hacer ese relevo que ya está empezando el Villarreal
861.880;869.240;NAHUEL;con Parejo. A ver, la información de los compañeros del delegado y de Javi Mata es que
869.240;874.480;NAHUEL;Marcelino cuenta con que Foyt siga. Ya en una entrevista reciente se la tira ahí un poco para
874.480;879.520;NAHUEL;decirle que queremos que seas un jugador, que seas un pilar de este equipo en los próximos años.
881.080;886.880;NAHUEL;Entonces yo me despreocuparía un poco en ese sentido y centraría los esfuerzos en el tema del
886.880;890.960;NAHUEL;medio centro, que ya el propio Marcelino dice que Parejo es de los mejores jugadores que yo he
890.960;894.920;NAHUEL;entrenado, pero lo tenemos que dosificar y más una temporada con Champions. De hecho, Nao, es que
894.920;900.280;MIGUEL;te diría que tú la apuesta por los centrales ya la has hecho. Que los bancos de Cambuela no nos
900.280;904.960;MIGUEL;han encantado la primera temporada, no nos han encantado la primera temporada y hay dudas
904.960;910.200;MIGUEL;legítimas con los dos de diferente tipo, pero bueno tienes que proteger tu inversión y tienes
910.200;915.120;MIGUEL;que darle tiempo y esto es algo que el Villarreal sabe hacer muy bien. Y Pauna Barro, me imagino que
915.120;921.600;ALEX;tendrá relevancia si ocurre ese escenario que nos dibujan. Lo de Pauna Barro es sobre todo lo que
921.600;928.040;NAHUEL;es el lateral. Habrá levas de central? Sí, yo creo que sí. Yo creo que en la posición de Kiko
928.040;932.800;NAHUEL;Femenia, que es otro de sus jugadores que va a dejar hueco. Y que termina siendo central a la hora
932.800;937.160;MIGUEL;de salir, porque es verdad que defienden 4-4-2 el Villarreal, pero ataca con tres desde atrás,
937.160;942.640;MIGUEL;como siempre explicamos. Hablaban por cierto de Cuenca, es del Villarreal, también del Barcelona,
942.640;947.240;MIGUEL;cantenado de la Masía. Que el Rayo estaba interesado, porque en el full-on no había tenido
947.240;955.120;MIGUEL;mucho impacto. Sería interesante esto, pero lo que iba a comentar es que has hecho esa apuesta,
955.120;960.840;MIGUEL;la tienes que proteger, la tienes que cuidar. La cuestión es, en el centro del campo necesitas
960.840;965.520;MIGUEL;alguien posicional. Eso creo que lo tenemos claro, porque tienes a Kome Sanya y a Puppet Gate, a los
965.520;972.000;MIGUEL;que les gusta más volar. Son jugadores diferentes, pero les gusta tener recorrido. Estamos fijándonos
972.000;977.280;MIGUEL;en el perfil parejo, es decir, un jugador posicional de un pie super dotado. Para mí,
977.280;980.720;MIGUEL;Dani Parejo cuando sonó para el Barça de Valverde podía haber fichado por el Barça de Valverde
980.720;985.560;MIGUEL;perfectamente. Estamos hablando del centro del campo del Barça. Igual, Marseíno, con la inseguridad
985.560;991.520;MIGUEL;defensiva que ha llegado a tener su equipo, piensa en un jugador posicional, pero quizás de un corte
991.520;997.880;MIGUEL;diferente. Lo digo sobre todo porque ¿cuántos Dani Parejos hay? Muy poquitos. Sin embargo,
997.880;1005.880;NAHUEL;si hay alguien que pueda acceder, es el Villarreal, que al final te vas a jugar a la corte en el 26.
1005.880;1013.800;NAHUEL;Hay futbolistas como Rabiot, el que ya tuvo en Olímpico de Marsella. Ese perfil de futbolista
1013.800;1023.280;NAHUEL;de hoy… Genduzki. Se molaría. Algo así. A mí me encajaría un Antonio Blanco, por ejemplo.
1023.840;1032.160;NAHUEL;Mousi. Enzo Barrenechea para mí es un gran fichaje para Villarreal. Es que tienes opciones.
1032.160;1038.760;MIGUEL;No me parece un mercado reducido. Claro, pero Barrenechea no es otro parejo. Es un jugador
1038.760;1043.960;MIGUEL;posicional de otro perfil. Claro, pero yo me voy a eso, que es un jugador que tiene que guardar la
1043.960;1050.000;NAHUEL;posición. Dani Parejo la guarda. Seguramente te hagan falta dos incluso. Sí, seguramente sí.
1050.240;1058.360;NAHUEL;Y si quieres a un parejo, a sus 27 años, Rodrigo Bentancur… Chicos, el que ahí lo saqué del
1058.360;1065.760;ALEX;trotteramo. El heredero de Guren. Hubiera sido gracioso porque el Villarreal en la cantera tenía
1065.760;1071.280;ALEX;un jugador que acaba contrato, si no me equivoco, que se llama Rodri Alonso, que es como de los grandes
1071.280;1076.160;ALEX;medioscentros de España. A uno le coges el nombre y al otro la apellido. En Nación Vadía, ¿no?
1076.160;1087.560;MIGUEL;Rodri Alonso, Pereira García. Es una combinación parecida. Cuarta cuestión, Albert Cazorla. Esta
1087.560;1094.160;MIGUEL;te ha gustado a ti, Adri, porque te he visto un montajito en Twitter. ¿Podría Jadon Sancho ser
1094.160;1103.200;ADRIAN;el nuevo Anthony? Por favor, ojalá. Ojalá sea así. Me encantaría que lo fuese. Oportunidad de
1103.200;1109.040;ADRIAN;futbolista por el cual el Chelsea está pagando para no quedárselo, que me parece tremendo.
1109.040;1120.040;NAHUEL;Brutal. Si tiene mucho de clickbait lo de pagar para no quedárselo. No paga un fío. No te quieres
1120.040;1123.840;NAHUEL;quedar a los jugadores, que no le quieres pagar lo que le paga el United. Son 250 mil por semana.
1123.840;1131.800;NAHUEL;Estás dispuesto a pagar con tal de no hacer eso. No, es que te sale más barato. Claro,
1131.800;1139.080;NAHUEL;es que pensémoslo así. 250 mil por semana es un millón al mes. Son cinco meses de contrato,
1139.080;1146.080;MIGUEL;realmente. Es curioso, pero a mí me parece que Jadon Sancho ya tiene que dar ese paso. Es el
1146.080;1153.800;MIGUEL;pasito atrás, Alex. Yo creo que con el Dortmund ya lo dio. No sabría decir que es el Chelsea en
1153.800;1158.640;MIGUEL;este momento en el escalafón europeo, pero Betis, equipo de Europa League, equipo que juega bien,
1158.640;1166.280;MIGUEL;equipo que te puede permitir reencontrarte contigo mismo. Yo creo que a veces los jugadores se pierden.
1166.280;1177.600;NAHUEL;Mira, contador de estornudos. Lo que te decía Alex, que hay veces que el jugador se pierde y
1177.600;1182.360;MIGUEL;que necesita volver a reencontrarse y volver a reencontrar su pasión por el fútbol. Yo creo
1182.360;1186.440;MIGUEL;que esto es lo que le ha pasado a Anthony. Es verdad que Anthony desde el primer día llega con
1186.440;1191.160;MIGUEL;esa mentalidad. Quiero darle mérito también al chico, no solo a Pellegrini, no solo a Betis,
1191.160;1196.040;MIGUEL;no solo a la ciudad, a la afición. Quiero dar mérito al chico, pero es que aunque no hubiese llegado
1196.040;1201.640;MIGUEL;con esa mentalidad, como que el Betis te empuja a ello. Y yo creo que Jadon Sancho necesita eso
1201.640;1208.360;ALEX;para luego si acaso volver a dar un paso adelante. Sí, de hecho ya hubo un tiempo atrás en el que
1208.360;1217.840;ALEX;Jadon Sancho dejó de jugar con el Manchester United para hacer una pausa, hacer un momento
1217.840;1223.800;ALEX;de reset anivemental. Es verdad. Supuestamente Den Haag le ayudó, le dio unos contactos en Países
1223.800;1229.480;ALEX;Bajos para que fuera a entrenar allí, entrenara en diversas sedes. O fue como los contactos en Países
1229.480;1234.920;ALEX;Bajos para ir a relajarte. Sí, sí, sí. Cuando lo ha dicho… Yo cuando lo he dicho pensé que me iba
1234.920;1240.600;ALEX;a decir, joder, le podría haber llevado a Dubai, que entrenara con buen tiempo, a Marbella,
1240.600;1244.520;ALEX;a tal, a no sé qué, pero le llevó a… No, no, no, a Países Bajos. Pues yo que sé, en Países Bajos.
1244.520;1249.680;NAHUEL;Que no es lo mismo los Países Bajos que los Países Bajoneros. No sé, serán los tulipanes quizás,
1249.680;1262.160;ALEX;no? Era en Brabante, perdón, no, en el OJC Rosmallen. ¿Qué? Tócate, ¿eh? OJC Rosmallen.
1262.160;1267.560;ALEX;¿Pero qué? En las instalaciones de ese club. Ah, vale. Ah, vale, claro, es que, joder, das un nombre
1267.560;1274.960;ALEX;al puto Azahar. No, que eran las instalaciones de ese club en Brabante. El coffee shop en el que
1274.960;1282.960;ALEX;estuviste en Ámsterdam, Alex. No, no, no. Es que era como la clave del wifi, tú. Sí, OJC Rosmallen,
1282.960;1289.480;ALEX;Voetbal, un equipo amateur de Países Bajos. Vale, vale. Entonces, ¿ves lo del Betis? Bueno, sí,
1289.480;1296.440;ALEX;que lo veo y además me encajaría que si hubiera interés del Real Betis, que todavía me imagino
1296.440;1302.720;ALEX;que no, pero bueno, a ver cómo se da el mercado. Antonio diría, niño, Sevilla, ni te lo pienses.
1303.320;1311.520;ALEX;Sevilla, pero igual en el verdiblanco mejor, porque en el otro están ahí como, no, está ahí todo muy
1311.520;1316.480;ALEX;movido, igual ahí no te relajas, pero en el Betis con Pelegrini y tal sí que está. Aunque,
1317.720;1323.640;ALEX;mi gran pedrada, chicos, mi gran pedrada, porque yo creo que esto ya sería confirmar el nivel de
1323.640;1330.840;ALEX;resurrección del Betis, es Rahim Sterling. Ostras, hombre, a ver, creo que eso hay que
1330.840;1335.920;MIGUEL;dejarse al Villarreal, que lo ha conseguido con Pepe más o menos, vale, incluso con Dan Juma.
1337.040;1342.240;MIGUEL;Al Betis todavía le queda alguna etapa para lograr revivir a Rahim Sterling. Frank y Jen
1342.240;1350.600;ADRIAN;siempre dicen lo de Joe Felix. Ostras. No me gano. Se ha enfriado un poco lo de Joe Felix a
1350.600;1356.720;NAHUEL;Flamengo, que para el mundial de clubes, a mí me ponía cachondísimo eso. Hay que decir que las
1356.720;1361.600;MIGUEL;bandas del Betis van a cambiar mucho porque tiene pinta de que Jesús se va a marchar, está el Rebel
1361.600;1368.280;MIGUEL;Ice very cerca. A mí me sorprende, creo que es un movimiento algo temprano, algo temprano para el
1368.280;1375.120;MIGUEL;chico. Pero bueno, es verdad que va a un sitio donde creo que puede culminar su desarrollo. O sea,
1375.120;1380.160;MIGUEL;puesto a que la salida quizás es demasiado temprana, el lugar de desembarco no me parece
1380.160;1386.600;MIGUEL;mal tirado y luego estaba el nombre de Brian Zaragoza, que parecía muy cerca de ocupar esa
1386.600;1392.120;NAHUEL;banda izquierda. El Ice por cierto no lo hemos comentado, pero el trastazo de esta temporada
1392.120;1398.280;NAHUEL;de ligas tremendo es que se ha quedado sin Europa y todo lo Red Bulls han quedado sin Europa,
1398.280;1404.720;ALEX;en Austria afuera, en el Bragantino también. Sí, sí, desde luego. Por cierto, lo de Joe
1404.720;1411.400;ALEX;Aho parece que lo que va a pasar es que va a volver al Benfica. Así? Es lo que están comentando.
1411.400;1418.000;NAHUEL;Que no llegue el Mundial de Clubs a mí me… Lo digo porque me parece un poco frío. En teoría es por el
1418.000;1425.280;NAHUEL;Mundial. Pero yo… Yo, vamos, yo estoy en ese barco. Pero de verdad os emociona todavía algo de
1425.280;1431.120;NAHUEL;Joe Felix. Que sí, hombre, que sí. Es que te aburres muy pronto, Miguel. Las tres reacciones
1431.120;1435.880;NAHUEL;hay que darles ahí un… Muy pronto, ¿no? Miguel es su hijo, ya tiene dos años, ya me he cansado.
1435.880;1444.240;MIGUEL;¡Rosío, venga! Otro, otro. Muy pronto, es que creo que Joe Felix, hostia…
1444.240;1448.760;ADRIAN;¿Joe Felix no te da pereza, Naúl? O sea, claro.
1448.760;1454.960;NAHUEL;A mí no, mola. O sea, quiero decir, Joe Felix como ser humano da pereza.
1454.960;1462.040;NAHUEL;Hombre, claro. Y como fotógrafo también. Pero la historia… Ostras, ¿te imaginas que con
1462.040;1472.320;MIGUEL;la Benfica él hace bien? A mí me llama, me gusta. Lucía Gris pregunta. 150 millones por
1472.320;1477.680;MIGUEL;Florian Birch no es una salvajada. Por muy bueno que sea que lo es. ¿Qué te parece, Naúl? 150
1477.680;1481.280;MIGUEL;millones, que es la cifra que parece que está pidiendo el Bayer Leverkusen al Liverpool.
1481.280;1488.840;NAHUEL;Una salvajada de Florian Birch. Es que Bellingham no cuesta mucho menos, ¿eh? Y creo que son
1488.840;1492.920;NAHUEL;jugadores del mismo nivel, así que creo que el que los pague bien pagados están.
1492.920;1495.320;MIGUEL;Tú siempre has preferido siempre a Birch antes que Bellingham.
1495.320;1500.560;NAHUEL;Pero es una cuestión de gusto personal. A mí me parece que el nivel siempre se ha tirado
1500.560;1504.040;NAHUEL;la comparación de los tres grandes talentos que pasaron por la Bundesliga, Generación 2003,
1504.040;1509.520;NAHUEL;Bellingham, Mússila y Florian Birch. Y yo siempre he dicho que Birch a mí es el que más me… Es que
1509.520;1513.160;NAHUEL;bueno, es que me encanta. Me flipa. Me gustan mucho los tres. Parece que tienen un nivel muy
