start_sec;end_sec;speaker;text
320.160;321.880;MIGUEL;Igual, igual. No.
322.000;324.160;MIGUEL;Como antes me has dicho que soy complicado,
324.280;326.800;MIGUEL;ahora te voy a complicar. ¿Qué pasa con David Raya?
326.920;328.360;ALEX;No pasa nada con David Raya.
328.480;329.880;ALEX;Pero el problema es…
330.000;332.200;ALEX;O sea, las situaciones que a Miquel Arteta
332.320;334.760;ALEX;le encanta la competitividad en los puestos.
334.880;336.400;ALEX;Y yo creo que por eso
336.520;340.280;ALEX;quería desde un principio a Zona García, porque sabía que era un portero.
340.400;342.680;ALEX;Obviamente, cuando David Raya flojeara, le iba a dar
342.720;344.640;ALEX;el nivel de ser titular en el Arsenal.
344.760;347.360;ALEX;Y yo creo que quiere a un Kepa que está en crecimiento
347.480;350.200;ALEX;que le va a dar una oportunidad a un equipo de Champions
350.320;353.240;ALEX;de… Oye, has visto lo que es no jugar competición europea,
353.360;356.960;ALEX;¿no? Estar más pendiente de otras cosas que no de jugar.
357.080;358.920;MIGUEL;A mí tu cuidado más sabía otra.
359.040;360.040;NAHUEL;No, no, no.
360.160;363.520;NAHUEL;Ha sido un cuidado como el de Marta Sánchez con Carlos Baute.
364.800;365.800;ALEX;Cuidado.
366.360;367.360;ALEX;Cuidado.
367.840;368.840;ALEX;No.
368.960;371.320;ALEX;Que mi corazón está colgando en tus manos.
371.360;373.880;ALEX;Eso le dice Arteta… Eso le dice Arteta Kepa.
374.000;375.000;ALEX;Claro, cuidado.
375.120;376.600;MIGUEL;Cuidado. Cuidado.
376.720;377.720;MIGUEL;En fin.
377.840;379.040;MIGUEL;Lateral derecho.
379.160;381.480;MIGUEL;Esta posición la tenías muy clara, Nahuel.
381.600;385.240;MIGUEL;Habíamos hablado de él antes de pensar un poquito este once
385.360;389.040;MIGUEL;que estamos haciendo de jugadores devaluados a los que hay que dar oportunidad.
389.160;390.800;MIGUEL;Jean Couto es un caso clarísimo.
390.920;394.320;MIGUEL;20 millones, ha perdido el 20 % de su valor en la última actualización,
394.440;395.440;MIGUEL;que son cinco.
395.560;398.480;MIGUEL;En el Dortmund encajaba o aparentemente encajaba bien.
398.600;399.800;MIGUEL;Nada de nada, eh.
400.120;401.240;MIGUEL;Nothing. Qué pena, eh.
401.360;403.160;MIGUEL;Eh… ¿Qué ha pasado ahí, Nahuel?
403.280;404.280;NAHUEL;Eh…
404.400;406.680;NAHUEL;Yo creo que el Dortmund es un desastre.
406.800;408.280;NAHUEL;La manera de funcionar…
408.400;411.520;NAHUEL;Quiere fichar todo el mundo y cada uno se la agarra por su cuenta.
411.640;413.280;MIGUEL;Pero encajaba a priori, ¿no?
413.400;417.080;MIGUEL;No era jugador City, parecía, ni jugador Real Madrid como sonó.
417.200;420.200;MIGUEL;Pero ese segundo nivel…
420.320;422.280;MIGUEL;A ver, yo creo que lo tenía sobra.
422.400;425.880;NAHUEL;Para empezar, el Dortmund no sabía muy bien qué ficharle a Nuni Sahin.
426.000;427.440;NAHUEL;Sí que es verdad.
427.640;430.800;NAHUEL;Claro, que al final no lo tenían muy controlado como técnico
430.920;433.320;NAHUEL;y haya habido, yo creo, bastantes desacuerdos.
433.440;438.320;NAHUEL;Luego llega Nico Kovac y dice que nunca había visto jugar a Jean Couto.
438.440;439.880;NAHUEL;No, no. No vi a Girona.
440.000;441.640;NAHUEL;No vi a Girona. Bien, Nico.
441.760;444.400;NAHUEL;Trabando. Y no la ha dado ningún tipo de protagonismo.
444.520;448.080;NAHUEL;Creo que el futbolista también tiene pinta de ser un jugador complicado.
448.200;449.480;NAHUEL;Oye, yo me siento…
449.600;452.920;NAHUEL;Y de hecho lo vimos incluso en las buenas, en el Girona,
453.040;454.960;NAHUEL;que era un jugador con mucho carácter.
455.000;457.360;NAHUEL;Oye, si tú lo metes en vereda
457.480;460.240;NAHUEL;y él se siente protagonista y líder del equipo,
460.360;463.840;NAHUEL;te puede sumar mucho, pero creo que Dortmund se ha visto dejado de lado
463.960;466.600;NAHUEL;y tampoco ha puesto todo su parte para tener minutos.
466.720;469.680;MIGUEL;En el centro de la defensa tenemos un caso paradigmático.
469.800;471.800;MIGUEL;Incluso más que el de Jean Couto.
471.920;474.720;MIGUEL;Ronald Adabujo ha perdido el 50 % su valor
474.840;478.440;MIGUEL;para transformar, que tampoco hay que asumirlo como si fuese la Biblia,
478.560;480.600;MIGUEL;que siempre es una guía interesante.
480.720;483.120;MIGUEL;Es el momento para apostar por Ronald Adabujo.
483.160;485.160;MIGUEL;Es el momento más bajo de su carrera.
485.280;487.920;MIGUEL;Un central del que hace dos años planteaba debates
488.040;489.680;MIGUEL;de mejor central del mundo.
489.800;491.280;ALEX;Ahora es poco popular decirlo.
491.400;493.480;ALEX;Y se hablaba de una venta alta del Barça.
493.600;497.040;ALEX;Cuando el Barça se ha ido a vender, se hablaba de esos 80 millones.
497.160;499.360;MIGUEL;Se piensan 70-80 millones y me encantaba.
499.480;501.640;ALEX;Y acuérdate, cuando salió la oferta de la Juve,
501.760;504.040;ALEX;que era una cesión con obligación de compra
504.160;505.880;ALEX;que no superaba los 20 millones.
506.000;507.080;MIGUEL;Creo que eran 25.
507.200;508.680;ADRIAN;Bueno, me parece raro.
508.800;511.440;ADRIAN;Sonaba raro, pero creo que llegados a este punto
511.480;513.880;ADRIAN;que Adabujo y el Barça se pare en sus caminos.
514.000;517.560;MIGUEL;Si costase 35, como dice Transfer Market,
517.680;520.720;MIGUEL;¿irías a por Ronald Adabujo antes que por el Cuti Romero?
520.840;521.840;ADRIAN;Sí, sí.
522.440;524.160;ADRIAN;Además, lo tengo bastante claro.
524.280;525.280;MIGUEL;Es que...
525.400;528.040;MIGUEL;Insisto, si esto no lo dicen hace dos años...
528.760;530.160;ADRIAN;Pues pensaríamos que...
530.280;533.720;MIGUEL;Está en un momento muy bajo a nivel anímico que habría que cuidar.
533.840;537.160;MIGUEL;Por ejemplo, el otro central que hemos elegido es Kim Minjae.
537.280;540.360;MIGUEL;A Kim Minjae le he visto costuras en el Bayern.
540.520;542.400;ALEX;Es que yo creo que el Bayern no es...
542.520;545.080;ALEX;El Bayern de company no es para Kim Minjae.
545.200;548.600;MIGUEL;Lo de Ronald Adabujo también se puede decir que el Barça no es para él,
548.720;551.360;MIGUEL;pero me creo más a Ronald Adabujo que a Kim Minjae.
551.480;553.600;ADRIAN;Si nos dicen esto de Adabujo hace dos años,
553.720;556.360;ADRIAN;hubiésemos pensado que ha sufrido una grave lesión
556.480;558.680;ADRIAN;que ha frenado. Más o menos la ha sufrido.
558.800;561.080;ADRIAN;Ha sufrido muchas, sobre todo musculares.
561.200;563.800;ADRIAN;Si no dicen hace dos años, estaríamos flipando.
563.920;565.880;NAHUEL;Y yo sí apostaría por Ronald Adabujo.
566.000;570.000;NAHUEL;Yo apostaría por Adabujo, aparte, y creo que en él también hay algo de...
570.120;573.160;NAHUEL;Es que yo creo que todos sabemos que es un buen futbolista,
573.280;576.600;NAHUEL;pero hay algo de anímico. Se ha roto y necesita un cambio de aire.
576.720;578.600;MIGUEL;Te diría que la mayoría es anímico.
578.720;581.720;MIGUEL;Más allá de que luego a nivel de ese balón y de otras cosas.
581.840;583.600;MIGUEL;Si no, no lo esperáis a este once.
583.720;585.800;ALEX;Claro, claro. En este once es diván.
585.920;587.240;NAHUEL;Es un diván.
587.360;590.560;NAHUEL;Por cierto, tenía un par de alternativas al central.
590.680;591.680;NAHUEL;Eh...
591.800;594.920;MIGUEL;No son buenos, eh, Adabujo y Kim Minjae como para este once.
595.040;597.000;NAHUEL;Yo tenía Matthijs de Ligue, que...
597.120;600.240;NAHUEL;La tercera promesa. Yo creo que en el Bayern tuvo...
600.360;601.680;NAHUEL;Eh... Algún momento.
601.800;604.280;NAHUEL;Sí, algún par de meses que prometía.
604.400;607.680;NAHUEL;Y bueno, el Bayern no hace mal negocio cuando decide sacarlo.
608.080;610.760;NAHUEL;Y otro que llegó hace poco a su club,
610.880;614.120;NAHUEL;pero da la sensación de que hay una relación rota con el técnico,
614.240;616.560;NAHUEL;que es Husanov, que es un jugador muy joven.
616.680;618.720;NAHUEL;Y que si tú te crees al chaval,
618.840;622.400;NAHUEL;creo que lo puedes sacar, por lo que pagó el City el pasado mes de enero.
622.520;623.520;NAHUEL;Sí, sí.
623.640;626.720;MIGUEL;En el lateral izquierdo, Alex, hemos situado a Ben Chilwell.
627.320;631.040;MIGUEL;15 millones, ha perdido el 17 % de su valor.
631.160;632.480;MIGUEL;Cedido en el Palace.
632.600;634.240;MIGUEL;Esta temporada. Exactamente.
634.360;636.440;MIGUEL;Un jugador que nos gustaba mucho.
636.960;639.240;MIGUEL;¿Qué ha pasado exactamente ahí? Las lesiones.
639.360;640.840;ALEX;Las lesiones le han matado.
640.960;644.120;ALEX;Fíjate, te vas a los partidos que ha jugado Ben Chilwell
644.240;646.160;ALEX;desde la 21-22 a hoy.
646.280;648.280;ALEX;La 21-22 es cuando gana el Champions.
648.400;650.400;MIGUEL;Sí, diría que sí. ¿O es 20-21?
650.520;652.920;ALEX;Mmm... Yo creo que es 20-21, ¿no?
653.040;654.640;ALEX;Que es el verano el 21, sí.
655.000;657.400;ALEX;Fíjate, son siete partidos la 21-22.
657.520;658.520;ALEX;Uno...
658.640;661.000;ALEX;Perdón, 23 la 22-23.
661.120;662.680;ALEX;13 la 23-24.
662.800;664.640;ALEX;Ocho la 24-25.
664.760;667.600;MIGUEL;En este caso, la apuesta sería darle una oportunidad
667.720;669.840;MIGUEL;pensando si se ha recuperado físicamente.
669.960;672.440;ALEX;Claro. Es un futbolista que realmente,
672.560;675.000;ALEX;yo creo que cuando estuvieron los dos, Rhys James,
675.120;677.920;ALEX;que podría haber sido un hombre para el lateral derecho,
678.040;682.120;ALEX;y Ben Chilwell, los dos estuvieron en su momento más libre de lesiones,
682.360;685.640;ALEX;los dos eran, hablábamos de los dos carrileros más ofensivos,
685.760;688.840;ALEX;además, estaban con Tomás Túgel, que a los carrileros los coge,
688.960;691.160;ALEX;los abraza y los eleva al máximo nivel.
693.280;695.800;ADRIAN;Es que... Hacía tiempo que no hablábamos de Túgel.
695.920;698.840;MIGUEL;Hacía tiempo que no salían. Hoy hablábamos de Tomás Túgel.
698.960;701.040;ADRIAN;La morrin rutín de Miguel Quintana.
701.160;702.480;ADRIAN;Claro, es que...
702.600;705.640;ADRIAN;Por cierto, hay otro central que podría entrar en este once
705.760;706.760;ADRIAN;y jugar en el Barça.
708.120;709.120;MIGUEL;Christensen.
709.240;710.600;MIGUEL;Uy, sí, es buena. Sí.
710.760;712.560;MIGUEL;Yo nunca he sido muy de Christensen.
712.680;716.720;MIGUEL;Y eso que valoro ese año con Xavi no he sido nunca especialmente fan.
716.840;718.680;MIGUEL;El tema es... Yo creo que es,
718.800;722.600;NAHUEL;hasta hace dos puntos, fácil meter al que ha sufrido mucho con las lesiones.
722.720;723.720;MIGUEL;Sí, sí.
723.840;727.000;MIGUEL;En el centro del campo tenemos dos ejemplos que no es de lesiones,
727.120;730.640;MIGUEL;sino de encaje. No podríamos decir.
731.200;734.880;MIGUEL;Joe Pagginia, que ha perdido 25 millones de valor, se queda en 30.
735.000;738.480;MIGUEL;Y Mateus Nunes, que ha perdido 15, se queda en 35.
738.720;740.720;NAHUEL;A mí no me gustan ninguno de los dos.
740.840;743.400;MIGUEL;No te gusta. Joe Pagginia no te gusta.
743.880;745.280;MIGUEL;A mí me gusta el nombre.
745.720;747.520;MIGUEL;Hombre, es un bien de bien.
747.640;750.640;MIGUEL;Mateus Nunes, la recuerdo en ese esportivo de Portugal,
750.760;751.760;MIGUEL;de Rubén Amorín.
751.880;755.360;MIGUEL;Creo que su gran año es el año en el que explota Nuno Méndez.
755.640;757.200;MIGUEL;Estuvo cedido en el Braga antes.
757.320;759.880;MIGUEL;A mí me parecía un jugador de más muy premier,
760.000;763.320;MIGUEL;de mucho recorrido, de llegada, ese tipo de volante misto.
763.440;766.600;MIGUEL;En el City no ha mostrado nada y acaba de ir delante al derecho.
766.920;769.840;ALEX;Yo tengo una idea un poco extraña.
769.960;773.600;ALEX;Creo que Pep coge a interiores en Portugal,
773.720;776.720;ALEX;Nico, interior en Portugal, Nunes, interior en Portugal,
776.840;779.560;ALEX;y los quiere meter como sea la posición de Méndez.
779.680;781.480;ALEX;Es como un filtro en Tinder, ¿no? Sí.
781.600;783.320;ALEX;Bueno, no, es como...
784.000;786.320;ALEX;No he tenido Tinder nunca, entonces no sé...
786.440;788.640;MIGUEL;Así te vale.
788.760;791.480;ALEX;Bueno, es verdad que para casarme, probablemente,
791.600;793.720;ALEX;Miguel, te va a hacer. Tienes razón.
793.800;796.200;ALEX;Pero en cualquier caso... Lo cuento de mi libro.
796.320;798.320;NAHUEL;En el diario de un periodista deportivo,
798.440;800.400;ALEX;ya en las mejores librerías del mundo.
800.520;802.640;ALEX;Ya no lo pone para que lo vea la cámara.
802.760;803.880;ALEX;Y para que le muteas.
804.000;805.240;ALEX;¿Eh? Ya no viene.
805.360;807.200;NAHUEL;Ha perdido... Ya ha venido mucho.
807.320;809.160;MIGUEL;La verdad es que ha quedado sin copias.
809.280;811.080;MIGUEL;No, está funcionando bastante bien.
811.200;812.960;MIGUEL;¿Va por la segunda ya o la tercera?
813.080;815.480;MIGUEL;Sí, segunda edición, me comentó mi editor Dante
815.600;818.560;MIGUEL;que en la casa del libro estaban pidiendo una serie de stanz
818.680;820.520;MIGUEL;porque estaba funcionando muy bien.
820.640;822.360;MIGUEL;La chapaya la ha dado suficiente.
822.400;824.480;MIGUEL;Ya es. Bueno, yo no estoy de acuerdo.
824.600;826.920;MIGUEL;¿Tú crees que podría... Si pensé un poco más.
827.040;829.360;ALEX;Claro, tú piensas que puedes exprimir ahora...
829.480;831.400;ALEX;Ha sido la feria de libros de Madrid.
831.520;834.480;ALEX;Se ha exprimido un poquito más. Están los chavales contentos.
834.600;836.080;NAHUEL;La gente lee mucho en la playa.
836.200;838.720;NAHUEL;El tema es que Dante a estas alturas se mueve poco.
838.840;840.760;NAHUEL;Ya... Hay esfuerzos que no hace Dante.
840.880;842.360;ALEX;Bueno, chicos, pasemos página.
842.480;844.560;ALEX;Y sigamos hablando de... Es Dante, ¿no?
845.520;847.520;ALEX;Uf... Eh...
847.640;848.840;ALEX;Mateus Nunes.
848.960;852.200;ALEX;Mateus Nunes, que ahora está terminando de lateral
852.200;855.800;ALEX;y ya el propio Pep ha dicho que no le ven en la base.
855.920;858.680;ALEX;A ver, a mí, Mateus Nunes, si os acordáis,
858.800;861.640;ALEX;último día de mercado temporada pasada,
861.760;863.920;ALEX;bueno, 24-25 de agosto de 2024,
864.720;866.480;ALEX;sonó para el Atlético de Madrid.
866.600;868.000;MIGUEL;¿Os acordáis? No me acuerdo.
868.120;871.080;ALEX;A mí me parecía que era una incorporación interesante.
871.200;874.240;ALEX;Fíjate, antes que hemos hablado del Atlético de Madrid,
874.360;877.160;ALEX;que podíamos hablar de todo eso, pues mira, por qué no.
877.280;880.000;MIGUEL;Más Mateus Nunes que Joe Apaggini,
880.040;882.160;MIGUEL;precisamente en clave Atlético de Madrid.
882.280;885.480;MIGUEL;Porque yo pago ese cinco especialista defensivo clásico.
885.600;888.880;ALEX;Yo te digo que a mí Paggini no me parece tan...
889.000;890.680;MIGUEL;No es posicional. Vale, vale.
890.800;893.240;MIGUEL;No es posicional. Te entendía que era posicional.
893.360;894.360;MIGUEL;No, no, no.
894.480;897.080;MIGUEL;Es un especialista defensivo ganador de duelo.
897.200;899.040;MIGUEL;Sí, te gana por arriba, por abajo.
899.160;901.440;MIGUEL;Es un jugador móvil, aunque sea muy grande.
901.560;904.520;MIGUEL;No es ese cinco que siempre está en la posición de cinco.
904.640;907.120;MIGUEL;No es Carlos Enrique que ha semido, por ejemplo,
907.160;909.360;MIGUEL;pero es un jugador que, incluso en el fútbol,
909.480;911.200;MIGUEL;creo que ha tenido buenos meses.
911.320;913.160;MIGUEL;Y que en su día en Portugal también.
913.280;915.680;NAHUEL;¿Quién es más probable que acepte un trueque?
916.880;919.200;NAHUEL;Eh... O sea, pues estoy pensando.
919.320;921.520;NAHUEL;Connor Gallagher por Joe Apaggini.
921.640;922.640;ALEX;No. El Bayern.
922.760;925.680;NAHUEL;¿Conor Gallagher por Mateus Nunes con el Manchester City?
925.800;928.120;ALEX;El Bayern. Creo que Connor Gallagher no.
928.240;929.520;MIGUEL;El héroe de Rick Dyer.
929.640;931.200;MIGUEL;Creo que ninguno de los dos.
931.320;933.640;ALEX;Bueno, un poquito de compañía para Harry Kane.
933.760;934.760;ALEX;Claro.
934.880;936.320;ALEX;Hay que tener un coleguita.
936.400;941.000;ALEX;A mí sabes qué me hubiera encajado en este no, en esta categoría.
941.120;944.480;MIGUEL;Me gusta que veáis tantos nombres ahora y no los hayáis dado.
944.600;946.720;ALEX;No son las típicas cosas que se te ocurren.
946.840;948.040;ALEX;Mejor. No, claro.
948.160;950.200;ALEX;Tengo otros dos. La temporada pasada...
950.320;953.920;ALEX;La temporada pasada, ahí hubieran dado Piremil Geoiver.
954.040;956.800;MIGUEL;No, es que puse... Que ha tenido muy bien la temporada.
956.920;959.800;ALEX;Puse el mensaje en WhatsApp. No te he leído, la verdad.
959.920;961.320;MIGUEL;Dos nombres me propusisteis.
961.440;962.960;MIGUEL;No lo leí. No, muy buenos.
963.080;965.760;MIGUEL;¿A qué hora lo pusiste? A las ocho de la mañana.
965.840;968.640;MIGUEL;No, Álex. A las ocho no.
968.760;971.960;MIGUEL;A una hora decente. Los dos que propuse son titulos de C11.
972.080;974.360;MIGUEL;A las ocho de la mañana, ni una hora decente.
974.480;977.320;NAHUEL;Si vemos el Mundial de Clubes... ¿Cuáles son tus nombres?
977.440;980.000;NAHUEL;Espera, yo sé lo que ha pasado. Es que he encontrado...
980.120;982.080;NAHUEL;Sabía que esto había sido así.
982.360;985.640;NAHUEL;Mensaje. Domingo 9 y 22 de la mañana.
985.760;987.520;NAHUEL;Claro. No son... Claro.
987.640;988.640;NAHUEL;Claro.
988.760;991.080;NAHUEL;Horario de padre. Horario de padre, pire.
991.200;994.720;NAHUEL;Vamos a hacer un once de jugadores evaluados por los que sería el momento
994.760;997.640;NAHUEL;de apostar. Necesito que solteis ideas.
997.960;1000.560;NAHUEL;Os dejo este enlace por si se os ayuda.
1000.680;1003.400;NAHUEL;Claro. 9 y 22 de la mañana del domingo.
1003.520;1006.000;ALEX;Y el día anterior, Nahuel y yo
1006.120;1008.560;ALEX;habíamos estado escribiendo a la una y veinte.
1008.680;1011.640;ALEX;O sea, que ya aunque nos durmiésemos en ese momento,
1011.760;1014.880;MIGUEL;iba a ser difícil. Pero podéis leerlo en lunes por la mañana.
1015.240;1018.160;MIGUEL;Bueno, pero... Ya hay un mensaje en lunes por la mañana.
1018.280;1019.560;NAHUEL;Vale, vale, vale.
1019.680;1022.000;NAHUEL;Es que lo sabía, lo sabía.
1022.120;1023.840;NAHUEL;Fíjate que... ¿Tú viste nombres?
1023.880;1026.280;NAHUEL;La primera... Si hablé contigo a Jan Couto...
1026.400;1029.280;ALEX;La primera respuesta a ese mensaje
1029.400;1032.280;ALEX;es de nuestro editor, de Álex,
1032.680;1034.080;ALEX;a la una y veinticinco.
1034.200;1035.360;ALEX;Jajaja.
1035.480;1037.320;ADRIAN;Y luego ofrecí yo. Y luego tú.
1037.440;1039.640;ADRIAN;Claro. Dos nombres para el centro del campo.
1039.760;1043.360;ADRIAN;El primero está lesionado, pero le hace falta un cambio de aires.
