start_sec;end_sec;speaker;text
180.880;184.120;MIGUEL;más cuesta arriba con los futbolistas que están en rondas finales de competiciones
184.120;185.120;MIGUEL;grandes.
185.120;190.960;MIGUEL;Pero ellos están deseando jugar con la selección y esto se nota luego en el terreno de juego.
190.960;192.280;ALEX;Se nota, se nota muchísimo.
192.280;195.880;ALEX;Y mira que este parón había empezado un poco con una anébulosa un poco extraña.
195.880;196.880;ALEX;Por eso digo.
196.880;198.160;ALEX;Con el tema de la Minyamal, todo el tema tal.
198.160;201.920;ALEX;Pero aún así España ha sabido salir muy reforzada a nivel de selección.
201.920;207.320;ALEX;No tenemos a la Minyamal en este parón, tampoco viene Nico Williams, no viene Álvaro Morata.
207.320;208.320;ALEX;Rodri.
208.320;213.520;ALEX;Rodri, Carvajal, no vamos a probar diferentes posiciones, diferentes jugadores.
213.520;216.160;ALEX;Ya han terminado todos por dar un rendimiento excepcional.
216.160;220.920;ALEX;Otro parón de selecciones en el que no está Fabián Ruiz y en el que Miquel Merino se sale.
220.920;223.840;ALEX;Otro parón de selecciones en el que Miquel lo ha arzado al par de como nueve y que vuelve
223.840;224.840;ALEX;a mojar.
224.840;229.000;ALEX;Otro parón de selecciones en el que tiene España que probar distintos jugadores en
229.000;232.080;ALEX;el lateral derecho y los que han jugado han reído muy bien.
232.080;235.320;ALEX;Tanto Pedro Porro como Marcos Llorente en esos momentos los que han jugado.
235.320;236.320;ALEX;Es que todo positivo.
236.320;242.760;MIGUEL;Yo es que lo resumiría en que ahora mismo, igual hay alguno, pero todos los futbolistas
242.760;247.440;MIGUEL;u ofrecen su mejor versión con la selección o igualan la que tienen con el club.
247.440;248.440;MIGUEL;Sí, es un buen asumen.
248.440;249.440;MIGUEL;Que esto no es fácil decirlo.
249.440;254.160;MIGUEL;Esto creo que se puede decir ahora mismo de Argentina e igual ya está.
254.320;258.880;MIGUEL;Esto no lo vemos con Inglaterra, no lo vemos con Francia, no lo vemos con Brasil, con
258.880;261.200;MIGUEL;Portugal hay dudas en ciertos nombres.
261.200;263.200;MIGUEL;Antes teníamos la duda de Pedri, por ejemplo.
263.200;265.880;MIGUEL;Teníamos alguna duda con algún que otro futbolista.
265.880;269.960;MIGUEL;Pero el mejor Cucurella, bueno, juega en el Chelsea, sí, pero sobre todo en la selección
269.960;270.960;MIGUEL;española.
270.960;274.040;MIGUEL;El mejor Miquel Merino, yo creo que en la España de Luis de la Fuente rinde más que
274.040;277.480;MIGUEL;en el Arsenal de Miquel Artetal, aunque sea solo por el contexto y así con todos los
277.480;278.480;ADRIAN;nombres.
278.480;281.800;ADRIAN;Sí, al hilo de esa competencia interna que es bastante sana, porque todo el mundo quiere
281.800;283.320;ADRIAN;apuntarse a la Eurocopa.
283.320;286.720;ADRIAN;El otro ya analizábamos al Mundial, perdón, al Mundial, que hay varios puestos que todavía
286.720;293.400;ADRIAN;están ahí pendientes de que alguien los coja y que alguien se quiera apuntar al torneo.
293.400;296.440;ADRIAN;A mí lo que me gusta mucho de esta selección es que no se están fumando estos parones.
296.440;300.720;ADRIAN;Es decir, te plantas ante Georgi Bulgari y lo normal sería levantar el pie del acelerador
300.720;303.360;ADRIAN;al descanso y decir, mira, me dejo llevar ya en el encuentro.
303.360;304.360;MIGUEL;Que lo hemos hecho.
304.360;305.360;ADRIAN;Y si me meten algún goleito.
305.360;307.760;ADRIAN;En nuestro ciclo glorioso lo hacíamos.
307.760;309.600;ADRIAN;Y no, no, no, al revés.
309.920;315.720;ADRIAN;Lo decía Luis de la Fuente al acabar el partido ante Georgia, que la selección siempre quiere
315.720;319.440;ADRIAN;más, que la selección va por más y que agradece el hambre que tiene esta generación.
319.440;324.040;MIGUEL;Y aquí sí que creo que de la fuente tiene algo que ver y no ya por la gestión, que
324.040;327.600;MIGUEL;es eso que casi que es etéreo y que no vemos del todo, pero que luego notamos sobre el
327.600;330.360;MIGUEL;terreno del juego, que es el chip que tiene esta España.
330.360;334.480;MIGUEL;La había dejado para el punto número cuatro, pero lo adelanto porque creo que siempre decimos
334.480;338.400;MIGUEL;que lo emocional está conectado con lo táctico y lo táctico con lo emocional.
338.400;342.960;MIGUEL;España no se está fumando estos partidos cuando podría fumárselos y aún así ganarlos,
342.960;347.640;MIGUEL;porque creo que esta España tiene un chip mucho más vertical, mucho más agresivo,
347.640;354.840;MIGUEL;mucho más incisivo que hace que el partido pueda ir 0 0 2 0 o 3 0 y tengamos la sensación
354.840;358.560;MIGUEL;de que es un partido más importante de lo que es.
358.560;363.800;MIGUEL;Es decir, yo no me aburro con los partidos de España y tengo que ser honesto en otras
363.800;366.840;MIGUEL;etapas, en las buenas y en las malas.
366.840;371.360;MIGUEL;A veces me aburría, pero es que esta selección juega muy divertido, o sea, encadena muchas
371.360;376.840;MIGUEL;jugadas de mérito, juega pocos toques, no tiene ese lado o lado que a veces es un poquito
376.840;382.300;MIGUEL;aburrido, que te da control y estabilidad, pero que a nivel de espectáculo es un poquito
382.300;385.120;MIGUEL;tedioso y esto lo focalizo.
385.120;389.640;MIGUEL;El detalle que quería comentaros me parece que está relacionado con la agresividad de
389.640;390.640;MIGUEL;la segunda línea.
390.640;393.280;MIGUEL;Por ejemplo, venimos de la era Luis Enrique.
393.280;396.560;MIGUEL;Ya sabéis que yo precisamente soy de los defensores de la era Luis Enrique, pero es
396.560;401.720;MIGUEL;verdad que a nivel posicional los centrocampistas eran bastante de guardar la posición, eran
401.720;406.400;MIGUEL;bastante de estar en su sitio, era un juego posicional algo más rígido que me sorprendió
406.400;408.200;MIGUEL;con Luis Enrique porque Luis Enrique es otra cosa.
408.200;411.880;MIGUEL;Lo estamos viendo mismamente con John Eves, Vitini y Fabián Ruiz en el Paris Saint-Germain,
411.880;414.120;MIGUEL;pero bueno, en esa España era un poquito más rígido.
414.120;417.600;MIGUEL;Aquí vemos a Merino, ya casi como segunda punta.
417.600;422.480;MIGUEL;A Pedri que hace lo que le da la gana por el terreno, Zubimendi que pisa mucho área.
422.480;425.680;MIGUEL;O sea, son futbolistas que podrían estar guardando la posición por detrás de la línea
425.680;427.720;MIGUEL;de balón y que aún así arriesgan.
427.720;428.720;MIGUEL;Son agresivos.
428.720;430.400;MIGUEL;Esto algún día puede salir mal.
430.400;433.320;MIGUEL;Algún día pueden abandonar la posición y te pueden pillar la espalda.
433.320;438.120;MIGUEL;Pero creo que en términos de ritmo, de producción ofensiva, de divertimento, tiene mucho que
438.120;439.120;MIGUEL;ver con esto que comentamos.
439.120;442.760;ADRIAN;Pero ya no solo el perfil de la segunda línea, de esos centrocampistas que llegan a la área,
442.760;443.760;ADRIAN;también de los atacantes.
443.760;446.800;ADRIAN;Hace no tanto en la banda izquierda de España jugaba un centrocampista que se metía por
446.800;448.080;ADRIAN;dentro para juntar al equipo.
448.080;449.080;ADRIAN;Y a la derecha también.
449.080;452.240;ADRIAN;Y estaba muy bien, estaba perfecto porque te aseguraba el control, pero no tiraban los
452.240;455.640;ADRIAN;desmarques que tiraban el otro día, por ejemplo, ante Georgia Fernández del perfil derecho.
455.680;459.960;ADRIAN;Super agresivo una y otra vez atacando la espalda de la defensa para estirar y para
459.960;460.960;ADRIAN;darle al equipo opciones.
460.960;464.360;ADRIAN;Y luego algo que está haciendo muy bien la selección y que es de agradecer es que cargan
464.360;465.360;ADRIAN;muy bien en la área.
465.360;468.360;ADRIAN;Llegan muchísimos futbolistas al ataque y siempre hay situaciones de remate.
468.360;472.080;ALEX;Sí, eso yo creo que se está viendo muy beneficiado a Miquel Merino, obviamente.
472.080;475.920;ALEX;Es el gran protagonista nivel goleador de esta selección española en la clasificación
475.920;476.920;ALEX;para el Mundial.
476.920;480.360;ALEX;Pero aún así es que estamos viendo que esa segunda línea le está permitiendo a España
480.360;482.960;ALEX;romper los entramados defensivos de los rivales.
483.200;486.680;ALEX;No es que SEA, Bulgaria y Georgia te plantean partidos que se encierran muy atrás a los
486.680;489.240;ALEX;que buscan ocupar mucho la zona central.
489.240;493.640;ALEX;Pero aún así aparece ese pase picado de Pedri, aparece ese movimiento de Miquel Merino, aparece
493.640;496.200;ALEX;ese apoyo de Miquel Oyarzabal, incluso.
496.200;502.380;MIGUEL;Creo que esto nos garantiza una cosa, España no va caer en el Mundial 2026 como caimos
502.380;503.580;MIGUEL;en los últimos 2 mundiales.
503.580;504.580;MIGUEL;Tal cual.
504.580;505.760;MIGUEL;No significa que no vayamos a caer en octavos.
505.760;508.000;MIGUEL;No significa que no vayamos a perder.
508.000;512.280;MIGUEL;Digo que creo que si tenemos a Rusia o a Marrocos delante nos pueden ganar de otra
512.280;519.240;MIGUEL;pero no vamos a perder con mil pases y esa sensación de no llego, no llego, no llego y masticó en
519.240;524.080;MIGUEL;exceso la jugada. En parte por los jugadores. Esto no es una crítica exactamente ni a Luis
524.080;527.880;MIGUEL;Enrique, ni, bueno, en ese caso Fernando Hierro, sino que cuando tienes a Nico Alamín, cuando tienes
527.880;533.120;MIGUEL;a futbolistas como Miquel Merino y demás, también te acerca eso. Bueno, pero yo creo que ya conocemos
533.120;537.040;NAHUEL;de sobre esta selección. Sufren transiciones. ¿Qué pasa? Que se han encontrado tres rivales
537.040;541.000;NAHUEL;en esta fase de clasificación que no lo han aprovechado. Pensábamos que Turquía podía ser
541.000;545.600;NAHUEL;y no lo vimos en ningún momento. Pero no era es mérito a esta España porque Turquía está haciendo
545.600;550.000;MIGUEL;una buena fase de grupos, Arda Guller hizo un muy buen partido ante España y no se notó y Georgia
550.000;555.200;MIGUEL;tiene a Carabasgelia y a Micautache y no les vimos. Bueno, Georgia por primera vez en su historia
555.200;561.440;NAHUEL;clasificó por una fase final en la Eurocopa del 24. Hasta entonces es una selección transparente.
561.440;566.320;NAHUEL;Sí, sí, pero que tiene esos dos futbolistas, por ejemplo. Ya, ya. ¿Y los demás? No, ya,
566.320;572.760;NAHUEL;pero te quiero decir… Yo creo que Bulgaria y Georgia son selecciones de nivel ínfimo y que
572.760;578.200;NAHUEL;debería trabajarse en que el sistema de clasificación no cruzara a España con estas
578.200;581.880;NAHUEL;selecciones, salvo que estas selecciones le ganaran a alguien más antes. Yo separaría a Georgia de
581.880;587.280;NAHUEL;Bulgaria, aunque sea octavo finalista de la Eurocopa y le alineara el campeonato. Sí, sí, es octavo
587.280;595.720;NAHUEL;finalista en una Eurocopa donde se meten las mejores terceras. Cuando juega sabiendo el resultado,
596.200;600.960;NAHUEL;y también en ese grupo estaba Turquía. Pero te quiero decir que a mí me parece una selección
602.000;607.240;MIGUEL;decente. Es que te quiero decir, vi el alemán Irlanda del Norte, Irlanda del Norte tiene menos que
607.240;611.520;MIGUEL;Georgia y le transitó permanentemente. No, no. Estuve viendo el Islandia-Francia e Islandia
611.520;619.400;NAHUEL;transitó permanentemente. No, pero yo estuve viendo el España-Holanda, el España-Francia,
619.400;622.760;NAHUEL;el España-Portugal y esas son selecciones que sí que te corren al espacio. Entonces,
622.920;628.560;NAHUEL;para ir a España te hace falta un rival así. Cuando no te amenazan al espacio, oye, es muy fácil,
628.560;632.760;NAHUEL;la presenta las pérdidas, éramos todos arriba. Es que veíamos en el partido contra Bulgaria,
632.760;639.880;NAHUEL;jugadas donde el aporte directamente se sumaba al ataque. Porque dice, pues es que no hace falta
639.880;647.240;MIGUEL;que esté yo más atrás. Yo tiraba lo de perder de otra manera porque creo que habla de la evolución
647.240;654.360;MIGUEL;de España. Que esto ya lo conocemos, es verdad lo que dice Nahuel, pero se armaron muchos debates
654.360;660.560;MIGUEL;sobre el estilo de la selección, la pelota. Y es muy positivo esto. No le quiero quitar
660.560;664.760;MIGUEL;mérito. Claro, claro, claro. Y creo que España ya se ha matizado. ¿Pero por qué se ha matizado?
664.760;669.920;MIGUEL;Más allá de que Luis de la Fuente es un seleccionador que eso siempre lo ha fomentado y buscado por el
669.920;673.800;MIGUEL;perfil de los futbolistas. Ahora España tiene esos jugadores, tiene esos extremos, tiene ese
673.800;678.760;MIGUEL;llegador como Miquel Merino y lo está haciéndolo para que yo le doy mucho mérito a Luis de la
678.760;682.680;MIGUEL;Fuente de que se esté dando libertad. O sea, desde el primer momento Luis de la Fuente, a Nico Williams
682.680;687.320;MIGUEL;y a la Mínia Amal les ha dejado regatear. Y esto que puede parecer muy natural, hay muchos entrenadores
687.320;692.760;MIGUEL;que no lo hacen, que no lo hacen. Y a Miquel Merino le deja llegar como segunda punta. Y a
692.760;700.000;MIGUEL;Martín Zubimendi o Rodri al medio centro le deja sumarse. Quiero decir, si caemos seguramente
700.000;706.080;MIGUEL;que hagamos por valientes. Que en cierto modo, pues mira, es más coherente con lo que tenemos.
706.080;710.840;ALEX;Más coherente que las últimas dos caídas que hemos tenido en los mundiales que ha sido una
710.840;715.320;MIGUEL;selección española. Que puede primente. No es solo caer en octavos, sino caer como caes. Pero,
715.320;720.200;NAHUEL;por ejemplo, hablabas del tema de Alemania y esto lo hablábamos mucho analizando la caída de la
720.200;724.680;NAHUEL;España de Luis Enrique. Dices, bueno, es que España juega para los extremos regateadores porque
724.680;727.840;NAHUEL;los tiene. Claro. Pero Luis Enrique no los tenía. Igual que Alemania no los tiene ahora. Pero la de
728.720;733.120;NAHUEL;Entonces podemos hablar de, por ejemplo, Francia, que es una selección que los tiene y igual nos
733.120;738.560;NAHUEL;aprovecha tanto. Inglaterra. Claro. Pero es que hay selecciones que... No, sí, sí. Claro, no. Cuando
738.560;742.840;MIGUEL;no tienes, no tienes. Por eso yo no fui crítico. A mí la gestión del mundial de Luis Enrique,
742.840;747.760;MIGUEL;no es para abrir melones, pero a mí sí no me gustó. Pero el ciclo me parece bueno, honestamente.
747.760;752.800;MIGUEL;Pero, por ejemplo, creo que The Shams o Southgate, que han estado mucho tiempo con France e Inglaterra,
752.800;755.640;MIGUEL;que han sido las dos selecciones dominantes en el ciclo europeo en los últimos años,
755.760;760.440;MIGUEL;no hubiesen dejado a Nico y a Alemania regatear como regatear y no hubiesen permitido a los centrocampistas
760.440;764.400;MIGUEL;sumarse como se sumaron. Simplemente era ese apunte. Dentro de las conclusiones positivas,
764.400;771.040;MIGUEL;creo que lo de Pedri ya... Claro. No se sostiene. O sea, ha sido un espectáculo de Pedri filtrando
771.040;774.720;MIGUEL;pases de gol y acelerando. El juega ayer en minuto 20 podía llevar un gole y tres asistencias.
774.720;781.320;MIGUEL;Literalmente. No estoy exagerando. Es un jugador que yo resumiría en ese puesto que tiene la cabeza
781.320;786.560;MIGUEL;de medio centro, el cuerpo de interior, tiene esa agilidad, esa capacidad, tiene una jugada
786.560;791.360;MIGUEL;a la del larguero, que es una barbaridad, pero tiene el alma de media punta. Siempre está buscando
791.360;796.400;MIGUEL;cómo ser agresivo. Fijaos que Xavi en sus comienzos era media punta y Xavi deja muchas
796.400;801.600;MIGUEL;asistencias. De hecho, tiene más asistencias que Pedri, pero Pedri cuando levanta la cabeza le ve
801.600;807.240;MIGUEL;un puntito más agresivo con el cuchillo entre los dientes para buscar la espalda de la defensa,
807.240;811.800;MIGUEL;incluso cuando no dejan espacio porque Bulgaria es lo que es, pero metía 11 tiros por detrás de
811.800;815.760;MIGUEL;línea de balón y eso es muy complicado luego de atacar. Sí, esto también es responsabilidad de
815.760;821.120;ADRIAN;los futbolistas que van a cargar el área, moverse y darle a Pedri esa opción de que te meta el pase.
821.120;824.600;ADRIAN;Porque si llega Pedri a la zona de tres cuartos... Y no se mueve nadie. Claro, y no se mueve nadie,
824.600;828.880;ADRIAN;es muy difícil que vaya a darle el pase. Pero ya lo dio el otro día ante Georgia, lo volvió a dar
828.880;833.280;ADRIAN;ayer ante Bulgaria para esa pre asistencia a Rubén Lenormand, que volvió a asistir otra vez
834.040;839.200;ADRIAN;Esto es algo positivo, por cierto. No nos sobran esas acciones. Y en el Sánchez Pijuan Arrasford le
839.200;843.680;ADRIAN;volvió a dar también ese pase. Es que ese pase desde la frontal del área de Pedri puede dar mucho
843.680;847.080;ADRIAN;y puede ser un gran recurso ante este tipo de rivales. Eso no se puede defender. No, eso no se
847.080;851.000;ALEX;puede defender. Y más teniendo en cuenta a España, la mayoría de partidos que se van a enfrentar van
851.000;856.240;ALEX;a ser de este calado, de equipos que van a buscar cerrar como sean todas las puertas posibles e intentar
856.240;862.640;ALEX;evitar la influencia de Pedri. Y parece que la manera más natural que te sale defender a Pedri
862.640;867.080;ALEX;es la que él te va a pedir que le hagas, porque él es capaz de superarla y es lo que estamos
867.080;871.000;NAHUEL;viendo en este parón de selecciones. Es que además, en esa comparativa entre Pedri y Xavi,
871.000;875.480;NAHUEL;yo creo que Pedri incorpora algo que es muy bueno en esos metros finales, que es que conduce mucho
875.480;880.720;NAHUEL;mejor que Xavi. Es que si tú le tapas el pase a Pedri, te hace la jugada del día del Galatasaray,
880.720;885.880;NAHUEL;aquella famosa. Es completísimo en esos metros finales. Bueno, puede hacer la acción de la baserina
885.880;890.360;NAHUEL;o puede hacer la jugada justo previa, que mete el pase al hueco para Samu, que está a punto de
891.320;894.320;NAHUEL;marcar. Tiene muchas formas de matarte y como decía Alex, es muy difícil de parar.
894.320;900.240;NAHUEL;El fútbol es de los futbolistas y ahora mismo España tiene a dos entre los cinco a seis mejores.
900.240;906.240;MIGUEL;Luego lo ordenáis como salga de las narices, pero esa es la evidencia y por eso España es
906.240;911.560;MIGUEL;una de las grandes favoritas. Luego el resto son lecturas complementarias, pero esto es lo mollar.
911.560;914.960;ALEX;Y con el anterior balón de oro lesionado. Y con el anterior balón de oro lesionado,
914.960;918.880;MIGUEL;exactamente. Por último, en las lecturas positivas, que podríamos seguir y seguir,
918.880;923.000;MIGUEL;pero bueno, por concretarlo, Pedro Porro en el lateral derecho. Creo que ha aprovechado su
923.000;927.040;MIGUEL;momento justo cuando Marcos Llorente entraba en la convocatoria. Es verdad que sin la minyamal,
927.040;932.800;MIGUEL;que este siempre es el asterisco que hemos puesto al suplente de Dani Carvajal, que si el año va
932.800;938.000;MIGUEL;mal puede terminar siendo titular. Eso todavía queda por ver. Lo veremos en noviembre porque
938.000;942.640;MIGUEL;Pedro Porro seguro que repetirá si está bien y ojalá esté la minyamal. Pero al menos dentro de
942.640;947.080;MIGUEL;lo que podíamos ver, por lo se va con un 10 de este parón. Sobre todo el día de Georgia,
947.080;951.800;ADRIAN;lo vimos muy inspirado desde el centro lateral, incorporándose bastante al ataque. Fueron seis
951.800;955.320;ADRIAN;pases clave en aquel encuentro, los seis a través del centro. Incluso uno desde el perfil izquierdo.
955.320;960.160;ADRIAN;Estuvo muy atinado en ese tipo de situaciones para cargar el área y creo que defensivamente,
960.160;965.320;ADRIAN;a pesar de lo poco exigido que estuvo, ha estado correcto. Tengo tres cositas negativas del parón
965.320;972.280;MIGUEL;de tallitos. A ver. La primera, a España le ha costado marcar el primer tanto. Ha faltado algo
972.280;977.480;MIGUEL;de efectividad. Son dos goles en 24 disparos ante Georgia y el primero costó. Son cuatro goles en
977.480;984.040;MIGUEL;33 disparos ante Bulgaria. A ver, es un detallito, pero es verdad que va a ser difícil que podamos
984.040;991.320;MIGUEL;producir tanto ante otros rivales. Y España, por ejemplo, ante Francia en las semifinales de la
991.320;998.320;MIGUEL;Eurocopa, partido clave, tuvo un punch. Que es que hay que tenerlo en esos días. Hay que meter el
998.320;1001.640;MIGUEL;gol por la escuadra que marca la miyamal y hay que marcar el golazo que marcó Dani Olmo, que todos
1001.640;1006.720;MIGUEL;lo hemos olvidado por el golazo de la miyamal. Pero son dos jugadas. No sé cuánto acumularían en
1006.720;1014.720;MIGUEL;goles esperados. Un 0,2 en total. Algo así. Y fueron dos goles. Entonces, no pasa nada por no
1014.720;1019.280;MIGUEL;tenerlo ahora, pero es verdad que hará falta un poquito más de efectividad. Yo creo, sinceramente,
1019.280;1025.480;ALEX;que ahí también entra el factor activación ante lo que es una semifinal de una Eurocopa y lo que
1025.480;1030.760;ALEX;es un partido, bueno, rutinario. Ayer quisieron hacer lo muy bonito todo. Claro. Y creo que ayer
1030.760;1035.000;ADRIAN;faltó mala suerte. Hubo mala suerte en la primera parte. Sí. Habrías acciones donde…
1035.000;1038.680;ALEX;Bueno, ya antes… La de Pedri en un momento normal.
1038.680;1042.880;ALEX;Claro. Se ha terminado entrando. Pero, aún así, yo creo que, sinceramente, no es… O sea,
1042.880;1047.080;ALEX;es algo negativo de estos partidos. Pero de esto. De esto. Pero a mí me parece que no es
1047.080;1053.200;NAHUEL;algo preocupante de cada copa del mundo. Es que… Quiero decir, si el ensayo es este,
1053.200;1058.680;NAHUEL;sobre todo siendo nueve… Vamos, yo soy Samu. Soy Borja Ile. Ya me preocuparía no marcar.
1059.160;1065.440;MIGUEL;Es que aquí tengo la segunda lectura, Nau. El tercer nueve de la selección, que es el nueve…
1065.440;1071.160;MIGUEL;Más nueve. Sí, más alternativo, por decirlo de alguna manera. Todavía no te hemos creído
1071.160;1077.760;MIGUEL;quién debe ser. No venía Morata en esta convocatoria. Han ido Borja y Samu. Pero ninguno… A mí me ha
1077.760;1082.840;ALEX;gustado un poquito más Samu. A mí me ha convencido un pelín más Borja, te diría. Pero… No,
1082.840;1093.040;ADRIAN;sale Galán de Ayoce. Sí. Sí, sí. O Marata. O Miquel Merino. Porque yo no sacaría a Miquel
1093.040;1096.720;ADRIAN;Merino del campo ahora mismo. El tema con Ayoce… Y se que buscar un gol a través del centro lateral.
1096.720;1101.080;ADRIAN;Miquel. Luego Fabregas. Antes de cualquier otro océano. Claro, es que el tema con Ayoce… Ayoce
1101.080;1105.680;MIGUEL;tiene que ir seguro si está bien. O sea, seguro, es indiscutible. O bueno, que se entienda bien,
1105.680;1112.160;MIGUEL;con el nivel de daño pasa es indiscutible. Pero buscamos ese perfil de delantero, rematador y tal,
1112.160;1116.240;MIGUEL;que si no encontramos con una alternativa como esta, pues tiene que ser Merino. Merino. Sí, sí.
1116.240;1121.280;ADRIAN;Lo que pasa es que esto te lleva a que Merino sea suplente. O no. O no. Si ya está jugando…
1121.280;1124.920;ADRIAN;Ahí pedísle 120 minutitos a Miquel Merino. O 250. Por lo que corre…
1124.920;1131.880;MIGUEL;Que siga apretando. Vale, vale, vale. Y tercer punto y un detallito. No está todavía complicando.
1131.880;1136.400;MIGUEL;Pero el asuntado de las lesiones y la fatiga muscular a mí me preocupa en dos vertientes. Uno,
1136.400;1141.280;MIGUEL;más allá de la polémica, esperemos que todo esto no desfentre. Yo entiendo a unos y a otros
1141.280;1146.040;MIGUEL;y compro lo que decías, Santi Cañizares, de que falta empatía mutua. Sin conocer todo por dentro,
1146.040;1150.520;MIGUEL;los procesos, a mí me cuesta saber quién se equivoca, pero creo que aquí hay que dar un
1150.520;1154.920;MIGUEL;poquito el brazo a torcer cada parte. El jugador también tiene que ser inteligente y Luis de la
1154.920;1158.360;MIGUEL;Fuente también tiene que gestionar esto. Porque la segunda lectura que saco es que en la Eurocopa
1158.360;1162.080;MIGUEL;llegamos con mucha frescura. Hubo estudios que hablaban de que las sesiones españolas tenían
1162.080;1166.600;MIGUEL;menos carga de partidos y fatiga que otras grandes selecciones. Fue una de nuestras ventajas,
1167.560;1173.000;MIGUEL;y este año se puede complicar. Por ejemplo, si le puedes ahorrar 90 minutos a Pedri, igual
1173.000;1178.040;MIGUEL;eso tienes que ahorrar. Pero no lo pienso por el FC Barcelona, lo pienso por el Mundial. Porque al
1178.040;1183.360;MIGUEL;final este partido puede ser menos relevante que otro. Con Fritz podría decir lo mismo,
